date,elev_Ft,storage_AF,fstorage_AF,locid,district,NIDID,name
8/5/2018,631.02,747239,747239,432048,SWF,TX08008,Ray Roberts Lake
8/6/2018,630.98,746154,746154,432048,SWF,TX08008,Ray Roberts Lake
8/7/2018,630.89,743854,743854,432048,SWF,TX08008,Ray Roberts Lake
8/8/2018,630.87,743163,743163,432048,SWF,TX08008,Ray Roberts Lake
8/9/2018,630.86,742781,742781,432048,SWF,TX08008,Ray Roberts Lake
8/10/2018,630.84,742400,742400,432048,SWF,TX08008,Ray Roberts Lake
8/11/2018,630.83,742018,742018,432048,SWF,TX08008,Ray Roberts Lake
8/12/2018,630.9,743864,743864,432048,SWF,TX08008,Ray Roberts Lake
8/13/2018,630.89,743784,743784,432048,SWF,TX08008,Ray Roberts Lake
8/14/2018,631.14,750553,750553,432048,SWF,TX08008,Ray Roberts Lake
8/15/2018,631.24,753176,753176,432048,SWF,TX08008,Ray Roberts Lake
8/16/2018,631.22,752705,752705,432048,SWF,TX08008,Ray Roberts Lake
8/17/2018,631.2,752056,752056,432048,SWF,TX08008,Ray Roberts Lake
8/18/2018,631.18,751724,751724,432048,SWF,TX08008,Ray Roberts Lake
8/19/2018,631.18,751550,751550,432048,SWF,TX08008,Ray Roberts Lake
8/20/2018,631.17,751308,751308,432048,SWF,TX08008,Ray Roberts Lake
8/21/2018,631.14,750653,750653,432048,SWF,TX08008,Ray Roberts Lake
8/22/2018,631.13,750274,750274,432048,SWF,TX08008,Ray Roberts Lake
8/23/2018,631.11,749614,749614,432048,SWF,TX08008,Ray Roberts Lake
8/24/2018,631.08,748880,748880,432048,SWF,TX08008,Ray Roberts Lake
8/25/2018,631.06,748252,748252,432048,SWF,TX08008,Ray Roberts Lake
8/26/2018,631.04,747783,747783,432048,SWF,TX08008,Ray Roberts Lake
8/27/2018,631.02,747100,747100,432048,SWF,TX08008,Ray Roberts Lake
8/28/2018,630.98,746195,746195,432048,SWF,TX08008,Ray Roberts Lake
8/29/2018,630.96,745664,745664,432048,SWF,TX08008,Ray Roberts Lake
8/30/2018,630.94,745044,745044,432048,SWF,TX08008,Ray Roberts Lake
8/31/2018,630.92,744491,744491,432048,SWF,TX08008,Ray Roberts Lake
9/1/2018,630.9,743948,743948,432048,SWF,TX08008,Ray Roberts Lake
9/2/2018,630.89,743677,743677,432048,SWF,TX08008,Ray Roberts Lake
9/3/2018,630.86,742862,742862,432048,SWF,TX08008,Ray Roberts Lake
9/4/2018,630.89,743677,743677,432048,SWF,TX08008,Ray Roberts Lake
9/5/2018,630.89,743677,743677,432048,SWF,TX08008,Ray Roberts Lake
9/6/2018,630.93,744763,744763,432048,SWF,TX08008,Ray Roberts Lake
9/7/2018,630.94,745034,745034,432048,SWF,TX08008,Ray Roberts Lake
9/8/2018,630.97,745849,745849,432048,SWF,TX08008,Ray Roberts Lake
9/9/2018,630.99,746396,746396,432048,SWF,TX08008,Ray Roberts Lake
9/10/2018,630.98,746120,746120,432048,SWF,TX08008,Ray Roberts Lake
9/11/2018,630.97,745849,745849,432048,SWF,TX08008,Ray Roberts Lake
9/12/2018,630.95,745306,745306,432048,SWF,TX08008,Ray Roberts Lake
9/13/2018,630.94,745034,745034,432048,SWF,TX08008,Ray Roberts Lake
9/14/2018,630.93,744763,744763,432048,SWF,TX08008,Ray Roberts Lake
9/15/2018,630.98,746120,746120,432048,SWF,TX08008,Ray Roberts Lake
9/16/2018,631.01,746940,746940,432048,SWF,TX08008,Ray Roberts Lake
9/17/2018,631.01,746940,746940,432048,SWF,TX08008,Ray Roberts Lake
9/18/2018,631,746663,746663,432048,SWF,TX08008,Ray Roberts Lake
9/19/2018,630.98,746120,746120,432048,SWF,TX08008,Ray Roberts Lake
9/20/2018,630.96,745577,745577,432048,SWF,TX08008,Ray Roberts Lake
9/21/2018,630.94,745034,745034,432048,SWF,TX08008,Ray Roberts Lake
9/22/2018,631.74,767042,767042,432048,SWF,TX08008,Ray Roberts Lake
9/23/2018,634.58,862725,862725,432048,SWF,TX08008,Ray Roberts Lake
9/24/2018,635.21,882576,882576,432048,SWF,TX08008,Ray Roberts Lake
9/25/2018,635.3,885630,885630,432048,SWF,TX08008,Ray Roberts Lake
9/26/2018,635.38,888362,888362,432048,SWF,TX08008,Ray Roberts Lake
9/27/2018,635.45,890292,890292,432048,SWF,TX08008,Ray Roberts Lake
9/28/2018,635.26,884344,884344,432048,SWF,TX08008,Ray Roberts Lake
9/29/2018,635.11,879522,879522,432048,SWF,TX08008,Ray Roberts Lake
9/30/2018,634.91,873333,873333,432048,SWF,TX08008,Ray Roberts Lake
10/1/2018,634.73,867561,867561,432048,SWF,TX08008,Ray Roberts Lake
10/2/2018,634.53,861477,861477,432048,SWF,TX08008,Ray Roberts Lake
10/3/2018,634.33,855081,855081,432048,SWF,TX08008,Ray Roberts Lake
10/4/2018,634.12,848529,848529,432048,SWF,TX08008,Ray Roberts Lake
10/5/2018,633.91,841296,841296,432048,SWF,TX08008,Ray Roberts Lake
10/6/2018,633.77,835344,835344,432048,SWF,TX08008,Ray Roberts Lake
10/7/2018,633.66,830814,830814,432048,SWF,TX08008,Ray Roberts Lake
10/8/2018,633.64,830152,830152,432048,SWF,TX08008,Ray Roberts Lake
10/9/2018,633.56,826789,826789,432048,SWF,TX08008,Ray Roberts Lake
10/10/2018,633.86,839042,839042,432048,SWF,TX08008,Ray Roberts Lake
10/11/2018,634.05,846501,846501,432048,SWF,TX08008,Ray Roberts Lake
10/12/2018,634.08,847281,847281,432048,SWF,TX08008,Ray Roberts Lake
10/13/2018,634.54,861633,861633,432048,SWF,TX08008,Ray Roberts Lake
10/14/2018,635.63,896400,896400,432048,SWF,TX08008,Ray Roberts Lake
10/15/2018,635.92,905526,905526,432048,SWF,TX08008,Ray Roberts Lake
10/16/2018,636.49,924354,924354,432048,SWF,TX08008,Ray Roberts Lake
10/17/2018,636.6,927830,927830,432048,SWF,TX08008,Ray Roberts Lake
10/18/2018,636.66,929981,929981,432048,SWF,TX08008,Ray Roberts Lake
10/19/2018,636.7,931305,931305,432048,SWF,TX08008,Ray Roberts Lake
10/20/2018,637.15,946342,946342,432048,SWF,TX08008,Ray Roberts Lake
10/21/2018,637.31,951671,951671,432048,SWF,TX08008,Ray Roberts Lake
10/22/2018,637.33,952566,952566,432048,SWF,TX08008,Ray Roberts Lake
10/23/2018,637.36,953386,953386,432048,SWF,TX08008,Ray Roberts Lake
10/24/2018,637.38,954174,954174,432048,SWF,TX08008,Ray Roberts Lake
10/25/2018,637.77,967454,967454,432048,SWF,TX08008,Ray Roberts Lake
10/26/2018,638.01,975635,975635,432048,SWF,TX08008,Ray Roberts Lake
10/27/2018,638.06,977487,977487,432048,SWF,TX08008,Ray Roberts Lake
10/28/2018,638.09,978442,978442,432048,SWF,TX08008,Ray Roberts Lake
10/29/2018,638.1,978936,978936,432048,SWF,TX08008,Ray Roberts Lake
10/30/2018,638.07,977604,977604,432048,SWF,TX08008,Ray Roberts Lake
10/31/2018,638.04,976686,976686,432048,SWF,TX08008,Ray Roberts Lake
11/1/2018,638.27,984793,984793,432048,SWF,TX08008,Ray Roberts Lake
11/2/2018,638.37,988154,988154,432048,SWF,TX08008,Ray Roberts Lake
11/3/2018,638.39,989092,989092,432048,SWF,TX08008,Ray Roberts Lake
11/4/2018,638.42,990136,990136,432048,SWF,TX08008,Ray Roberts Lake
11/5/2018,638.43,990335,990335,432048,SWF,TX08008,Ray Roberts Lake
11/6/2018,638.45,991074,991074,432048,SWF,TX08008,Ray Roberts Lake
11/7/2018,638.52,993485,993485,432048,SWF,TX08008,Ray Roberts Lake
11/8/2018,638.58,995585,995585,432048,SWF,TX08008,Ray Roberts Lake
11/9/2018,638.59,995935,995935,432048,SWF,TX08008,Ray Roberts Lake
11/10/2018,638.59,995935,995935,432048,SWF,TX08008,Ray Roberts Lake
11/11/2018,638.57,995235,995235,432048,SWF,TX08008,Ray Roberts Lake
11/12/2018,638.58,995585,995585,432048,SWF,TX08008,Ray Roberts Lake
11/13/2018,638.58,995528,995528,432048,SWF,TX08008,Ray Roberts Lake
11/14/2018,638.56,994731,994731,432048,SWF,TX08008,Ray Roberts Lake
11/15/2018,638.54,994140,994140,432048,SWF,TX08008,Ray Roberts Lake
11/16/2018,638.53,993811,993811,432048,SWF,TX08008,Ray Roberts Lake
11/17/2018,638.42,990018,990018,432048,SWF,TX08008,Ray Roberts Lake
11/18/2018,638.29,985602,985602,432048,SWF,TX08008,Ray Roberts Lake
11/19/2018,638.16,981038,981038,432048,SWF,TX08008,Ray Roberts Lake
11/20/2018,638.03,976588,976588,432048,SWF,TX08008,Ray Roberts Lake
11/21/2018,637.9,972132,972132,432048,SWF,TX08008,Ray Roberts Lake
11/22/2018,637.79,968292,968292,432048,SWF,TX08008,Ray Roberts Lake
11/23/2018,637.66,963662,963662,432048,SWF,TX08008,Ray Roberts Lake
11/24/2018,637.53,959517,959517,432048,SWF,TX08008,Ray Roberts Lake
11/25/2018,637.42,955536,955536,432048,SWF,TX08008,Ray Roberts Lake
11/26/2018,637.28,950939,950939,432048,SWF,TX08008,Ray Roberts Lake
11/27/2018,637.16,946683,946683,432048,SWF,TX08008,Ray Roberts Lake
11/28/2018,637.02,941916,941916,432048,SWF,TX08008,Ray Roberts Lake
11/29/2018,636.89,937594,937594,432048,SWF,TX08008,Ray Roberts Lake
11/30/2018,636.78,933953,933953,432048,SWF,TX08008,Ray Roberts Lake
12/1/2018,636.66,930004,930004,432048,SWF,TX08008,Ray Roberts Lake
12/2/2018,636.57,926836,926836,432048,SWF,TX08008,Ray Roberts Lake
12/3/2018,636.43,922534,922534,432048,SWF,TX08008,Ray Roberts Lake
12/4/2018,636.3,918065,918065,432048,SWF,TX08008,Ray Roberts Lake
12/5/2018,636.16,913596,913596,432048,SWF,TX08008,Ray Roberts Lake
12/6/2018,636.02,908797,908797,432048,SWF,TX08008,Ray Roberts Lake
12/7/2018,635.93,905884,905884,432048,SWF,TX08008,Ray Roberts Lake
12/8/2018,635.87,903794,903794,432048,SWF,TX08008,Ray Roberts Lake
12/9/2018,635.81,902026,902026,432048,SWF,TX08008,Ray Roberts Lake
12/10/2018,635.74,899615,899615,432048,SWF,TX08008,Ray Roberts Lake
12/11/2018,635.62,895918,895918,432048,SWF,TX08008,Ray Roberts Lake
12/12/2018,635.5,891899,891899,432048,SWF,TX08008,Ray Roberts Lake
12/13/2018,635.39,888684,888684,432048,SWF,TX08008,Ray Roberts Lake
12/14/2018,635.5,892220,892220,432048,SWF,TX08008,Ray Roberts Lake
12/15/2018,635.56,893989,893989,432048,SWF,TX08008,Ray Roberts Lake
12/16/2018,635.51,892381,892381,432048,SWF,TX08008,Ray Roberts Lake
12/17/2018,635.41,889166,889166,432048,SWF,TX08008,Ray Roberts Lake
12/18/2018,635.3,885790,885790,432048,SWF,TX08008,Ray Roberts Lake
12/19/2018,635.18,881772,881772,432048,SWF,TX08008,Ray Roberts Lake
12/20/2018,634.93,873957,873957,432048,SWF,TX08008,Ray Roberts Lake
12/21/2018,634.68,866157,866157,432048,SWF,TX08008,Ray Roberts Lake
12/22/2018,634.45,858825,858825,432048,SWF,TX08008,Ray Roberts Lake
12/23/2018,634.22,851493,851493,432048,SWF,TX08008,Ray Roberts Lake
12/24/2018,633.93,842117,842117,432048,SWF,TX08008,Ray Roberts Lake
12/25/2018,633.74,833908,833908,432048,SWF,TX08008,Ray Roberts Lake
12/26/2018,633.48,823441,823441,432048,SWF,TX08008,Ray Roberts Lake
12/27/2018,633.82,837188,837188,432048,SWF,TX08008,Ray Roberts Lake
12/28/2018,634.08,847357,847357,432048,SWF,TX08008,Ray Roberts Lake
12/29/2018,634.02,845411,845411,432048,SWF,TX08008,Ray Roberts Lake
12/30/2018,633.89,840569,840569,432048,SWF,TX08008,Ray Roberts Lake
12/31/2018,633.83,837736,837736,432048,SWF,TX08008,Ray Roberts Lake
1/1/2019,633.86,839158,839158,432048,SWF,TX08008,Ray Roberts Lake
1/2/2019,633.78,835691,835691,432048,SWF,TX08008,Ray Roberts Lake
1/3/2019,633.72,833214,833214,432048,SWF,TX08008,Ray Roberts Lake
1/4/2019,633.92,841736,841736,432048,SWF,TX08008,Ray Roberts Lake
1/5/2019,633.98,843964,843964,432048,SWF,TX08008,Ray Roberts Lake
1/6/2019,633.96,843145,843145,432048,SWF,TX08008,Ray Roberts Lake
1/7/2019,633.91,841299,841299,432048,SWF,TX08008,Ray Roberts Lake
1/8/2019,633.88,839802,839802,432048,SWF,TX08008,Ray Roberts Lake
1/9/2019,633.83,837612,837612,432048,SWF,TX08008,Ray Roberts Lake
1/10/2019,633.76,835092,835092,432048,SWF,TX08008,Ray Roberts Lake
1/11/2019,633.7,832454,832454,432048,SWF,TX08008,Ray Roberts Lake
1/12/2019,633.7,832495,832495,432048,SWF,TX08008,Ray Roberts Lake
1/13/2019,633.75,834528,834528,432048,SWF,TX08008,Ray Roberts Lake
1/14/2019,633.72,833310,833310,432048,SWF,TX08008,Ray Roberts Lake
1/15/2019,633.66,831070,831070,432048,SWF,TX08008,Ray Roberts Lake
1/16/2019,633.54,826072,826072,432048,SWF,TX08008,Ray Roberts Lake
1/17/2019,633.44,821898,821898,432048,SWF,TX08008,Ray Roberts Lake
1/18/2019,633.32,816788,816788,432048,SWF,TX08008,Ray Roberts Lake
1/19/2019,633.21,812264,812264,432048,SWF,TX08008,Ray Roberts Lake
1/20/2019,633.09,807249,807249,432048,SWF,TX08008,Ray Roberts Lake
1/21/2019,632.95,802108,802108,432048,SWF,TX08008,Ray Roberts Lake
1/22/2019,632.81,798110,798110,432048,SWF,TX08008,Ray Roberts Lake
1/23/2019,632.79,797575,797575,432048,SWF,TX08008,Ray Roberts Lake
1/24/2019,632.77,796988,796988,432048,SWF,TX08008,Ray Roberts Lake
1/25/2019,632.76,796695,796695,432048,SWF,TX08008,Ray Roberts Lake
1/26/2019,632.73,795814,795814,432048,SWF,TX08008,Ray Roberts Lake
1/27/2019,632.71,795227,795227,432048,SWF,TX08008,Ray Roberts Lake
1/28/2019,632.68,794347,794347,432048,SWF,TX08008,Ray Roberts Lake
1/29/2019,632.67,794028,794028,432048,SWF,TX08008,Ray Roberts Lake
1/30/2019,632.64,793173,793173,432048,SWF,TX08008,Ray Roberts Lake
1/31/2019,632.62,792586,792586,432048,SWF,TX08008,Ray Roberts Lake
2/1/2019,632.6,792000,792000,432048,SWF,TX08008,Ray Roberts Lake
2/2/2019,632.6,792000,792000,432048,SWF,TX08008,Ray Roberts Lake
2/3/2019,632.6,791999,791999,432048,SWF,TX08008,Ray Roberts Lake
2/4/2019,632.6,792048,792048,432048,SWF,TX08008,Ray Roberts Lake
2/5/2019,632.61,792270,792270,432048,SWF,TX08008,Ray Roberts Lake
2/6/2019,632.62,792523,792523,432048,SWF,TX08008,Ray Roberts Lake
2/7/2019,632.68,794428,794428,432048,SWF,TX08008,Ray Roberts Lake
2/8/2019,632.7,794934,794934,432048,SWF,TX08008,Ray Roberts Lake
2/9/2019,632.7,794934,794934,432048,SWF,TX08008,Ray Roberts Lake
2/10/2019,632.69,794640,794640,432048,SWF,TX08008,Ray Roberts Lake
2/11/2019,632.7,794934,794934,432048,SWF,TX08008,Ray Roberts Lake
2/12/2019,632.7,794934,794934,432048,SWF,TX08008,Ray Roberts Lake
2/13/2019,632.7,794866,794866,432048,SWF,TX08008,Ray Roberts Lake
2/14/2019,632.69,794679,794679,432048,SWF,TX08008,Ray Roberts Lake
2/15/2019,632.69,794628,794628,432048,SWF,TX08008,Ray Roberts Lake
2/16/2019,632.68,794428,794428,432048,SWF,TX08008,Ray Roberts Lake
2/17/2019,632.67,793986,793986,432048,SWF,TX08008,Ray Roberts Lake
2/18/2019,632.65,793534,793534,432048,SWF,TX08008,Ray Roberts Lake
2/19/2019,632.63,792913,792913,432048,SWF,TX08008,Ray Roberts Lake
2/20/2019,632.64,793251,793251,432048,SWF,TX08008,Ray Roberts Lake
2/21/2019,632.65,793378,793378,432048,SWF,TX08008,Ray Roberts Lake
2/22/2019,632.67,794051,794051,432048,SWF,TX08008,Ray Roberts Lake
2/23/2019,632.67,794051,794051,432048,SWF,TX08008,Ray Roberts Lake
2/24/2019,632.67,794051,794051,432048,SWF,TX08008,Ray Roberts Lake
2/25/2019,632.67,794053,794053,432048,SWF,TX08008,Ray Roberts Lake
2/26/2019,632.63,792879,792879,432048,SWF,TX08008,Ray Roberts Lake
2/27/2019,632.59,791705,791705,432048,SWF,TX08008,Ray Roberts Lake
2/28/2019,632.55,790531,790531,432048,SWF,TX08008,Ray Roberts Lake
3/1/2019,632.54,790238,790238,432048,SWF,TX08008,Ray Roberts Lake
3/2/2019,632.53,789944,789944,432048,SWF,TX08008,Ray Roberts Lake
3/3/2019,632.54,790238,790238,432048,SWF,TX08008,Ray Roberts Lake
3/4/2019,632.52,789651,789651,432048,SWF,TX08008,Ray Roberts Lake
3/5/2019,632.5,789064,789064,432048,SWF,TX08008,Ray Roberts Lake
3/6/2019,632.49,788770,788770,432048,SWF,TX08008,Ray Roberts Lake
3/7/2019,632.47,788183,788183,432048,SWF,TX08008,Ray Roberts Lake
3/8/2019,632.48,788294,788294,432048,SWF,TX08008,Ray Roberts Lake
3/9/2019,632.52,789636,789636,432048,SWF,TX08008,Ray Roberts Lake
3/10/2019,632.63,792879,792879,432048,SWF,TX08008,Ray Roberts Lake
3/11/2019,632.65,793468,793468,432048,SWF,TX08008,Ray Roberts Lake
3/12/2019,632.65,793436,793436,432048,SWF,TX08008,Ray Roberts Lake
3/13/2019,632.73,795814,795814,432048,SWF,TX08008,Ray Roberts Lake
3/14/2019,633.28,815232,815232,432048,SWF,TX08008,Ray Roberts Lake
3/15/2019,633.29,815816,815816,432048,SWF,TX08008,Ray Roberts Lake
3/16/2019,633.25,813948,813948,432048,SWF,TX08008,Ray Roberts Lake
3/17/2019,633.19,811666,811666,432048,SWF,TX08008,Ray Roberts Lake
3/18/2019,633.13,809170,809170,432048,SWF,TX08008,Ray Roberts Lake
3/19/2019,633.07,806626,806626,432048,SWF,TX08008,Ray Roberts Lake
3/20/2019,633,803896,803896,432048,SWF,TX08008,Ray Roberts Lake
3/21/2019,632.92,801590,801590,432048,SWF,TX08008,Ray Roberts Lake
3/22/2019,632.86,799650,799650,432048,SWF,TX08008,Ray Roberts Lake
3/23/2019,632.79,797548,797548,432048,SWF,TX08008,Ray Roberts Lake
3/24/2019,632.71,795316,795316,432048,SWF,TX08008,Ray Roberts Lake
3/25/2019,632.67,794063,794063,432048,SWF,TX08008,Ray Roberts Lake
3/26/2019,632.6,791852,791852,432048,SWF,TX08008,Ray Roberts Lake
3/27/2019,632.55,790531,790531,432048,SWF,TX08008,Ray Roberts Lake
3/28/2019,632.5,789064,789064,432048,SWF,TX08008,Ray Roberts Lake
3/29/2019,632.47,788183,788183,432048,SWF,TX08008,Ray Roberts Lake
3/30/2019,632.5,788917,788917,432048,SWF,TX08008,Ray Roberts Lake
3/31/2019,632.48,788358,788358,432048,SWF,TX08008,Ray Roberts Lake
4/1/2019,632.47,788036,788036,432048,SWF,TX08008,Ray Roberts Lake
4/2/2019,632.45,787640,787640,432048,SWF,TX08008,Ray Roberts Lake
4/3/2019,632.45,787467,787467,432048,SWF,TX08008,Ray Roberts Lake
4/4/2019,632.45,787538,787538,432048,SWF,TX08008,Ray Roberts Lake
4/5/2019,632.45,787596,787596,432048,SWF,TX08008,Ray Roberts Lake
4/6/2019,632.45,787606,787606,432048,SWF,TX08008,Ray Roberts Lake
4/7/2019,632.47,788083,788083,432048,SWF,TX08008,Ray Roberts Lake
4/8/2019,632.48,788477,788477,432048,SWF,TX08008,Ray Roberts Lake
4/9/2019,632.48,788477,788477,432048,SWF,TX08008,Ray Roberts Lake
4/10/2019,632.47,788180,788180,432048,SWF,TX08008,Ray Roberts Lake
4/11/2019,632.45,787508,787508,432048,SWF,TX08008,Ray Roberts Lake
4/12/2019,632.44,787420,787420,432048,SWF,TX08008,Ray Roberts Lake
4/13/2019,632.44,787358,787358,432048,SWF,TX08008,Ray Roberts Lake
4/14/2019,632.89,800595,800595,432048,SWF,TX08008,Ray Roberts Lake
4/15/2019,633.04,805288,805288,432048,SWF,TX08008,Ray Roberts Lake
4/16/2019,633.02,804648,804648,432048,SWF,TX08008,Ray Roberts Lake
4/17/2019,633.01,804149,804149,432048,SWF,TX08008,Ray Roberts Lake
4/18/2019,633.45,822171,822171,432048,SWF,TX08008,Ray Roberts Lake
4/19/2019,633.78,835968,835968,432048,SWF,TX08008,Ray Roberts Lake
4/20/2019,633.75,834493,834493,432048,SWF,TX08008,Ray Roberts Lake
4/21/2019,633.67,831128,831128,432048,SWF,TX08008,Ray Roberts Lake
4/22/2019,633.57,827125,827125,432048,SWF,TX08008,Ray Roberts Lake
4/23/2019,633.51,824537,824537,432048,SWF,TX08008,Ray Roberts Lake
4/24/2019,633.48,823612,823612,432048,SWF,TX08008,Ray Roberts Lake
4/25/2019,633.45,822292,822292,432048,SWF,TX08008,Ray Roberts Lake
4/26/2019,633.36,818548,818548,432048,SWF,TX08008,Ray Roberts Lake
4/27/2019,633.27,814794,814794,432048,SWF,TX08008,Ray Roberts Lake
4/28/2019,633.19,811458,811458,432048,SWF,TX08008,Ray Roberts Lake
4/29/2019,633.09,807342,807342,432048,SWF,TX08008,Ray Roberts Lake
4/30/2019,633,803824,803824,432048,SWF,TX08008,Ray Roberts Lake
5/1/2019,633.16,810674,810674,432048,SWF,TX08008,Ray Roberts Lake
5/2/2019,634.52,861009,861009,432048,SWF,TX08008,Ray Roberts Lake
5/3/2019,635.36,887586,887586,432048,SWF,TX08008,Ray Roberts Lake
5/4/2019,635.43,889662,889662,432048,SWF,TX08008,Ray Roberts Lake
5/5/2019,635.4,888863,888863,432048,SWF,TX08008,Ray Roberts Lake
5/6/2019,635.36,887702,887702,432048,SWF,TX08008,Ray Roberts Lake
5/7/2019,635.38,888070,888070,432048,SWF,TX08008,Ray Roberts Lake
5/8/2019,635.38,888096,888096,432048,SWF,TX08008,Ray Roberts Lake
5/9/2019,636.12,912020,912020,432048,SWF,TX08008,Ray Roberts Lake
5/10/2019,636.28,917444,917444,432048,SWF,TX08008,Ray Roberts Lake
5/11/2019,636.36,919788,919788,432048,SWF,TX08008,Ray Roberts Lake
5/12/2019,636.59,927562,927562,432048,SWF,TX08008,Ray Roberts Lake
5/13/2019,636.66,929846,929846,432048,SWF,TX08008,Ray Roberts Lake
5/14/2019,636.68,930548,930548,432048,SWF,TX08008,Ray Roberts Lake
5/15/2019,636.69,930916,930916,432048,SWF,TX08008,Ray Roberts Lake
5/16/2019,636.69,931111,931111,432048,SWF,TX08008,Ray Roberts Lake
5/17/2019,636.7,931149,931149,432048,SWF,TX08008,Ray Roberts Lake
5/18/2019,636.69,931052,931052,432048,SWF,TX08008,Ray Roberts Lake
5/19/2019,637.24,949208,949208,432048,SWF,TX08008,Ray Roberts Lake
5/20/2019,637.3,951450,951450,432048,SWF,TX08008,Ray Roberts Lake
5/21/2019,637.33,952440,952440,432048,SWF,TX08008,Ray Roberts Lake
5/22/2019,637.42,955665,955665,432048,SWF,TX08008,Ray Roberts Lake
5/23/2019,637.44,956248,956248,432048,SWF,TX08008,Ray Roberts Lake
5/24/2019,637.37,953824,953824,432048,SWF,TX08008,Ray Roberts Lake
5/25/2019,637.29,951094,951094,432048,SWF,TX08008,Ray Roberts Lake
5/26/2019,637.21,948158,948158,432048,SWF,TX08008,Ray Roberts Lake
5/27/2019,637.11,944996,944996,432048,SWF,TX08008,Ray Roberts Lake
5/28/2019,637.02,941898,941898,432048,SWF,TX08008,Ray Roberts Lake
5/29/2019,636.95,939414,939414,432048,SWF,TX08008,Ray Roberts Lake
5/30/2019,637.65,963368,963368,432048,SWF,TX08008,Ray Roberts Lake
5/31/2019,637.7,964900,964900,432048,SWF,TX08008,Ray Roberts Lake
6/1/2019,637.59,961324,961324,432048,SWF,TX08008,Ray Roberts Lake
6/2/2019,637.65,963508,963508,432048,SWF,TX08008,Ray Roberts Lake
6/3/2019,637.59,961154,961154,432048,SWF,TX08008,Ray Roberts Lake
6/4/2019,637.47,957238,957238,432048,SWF,TX08008,Ray Roberts Lake
6/5/2019,637.38,954004,954004,432048,SWF,TX08008,Ray Roberts Lake
6/6/2019,637.25,949918,949918,432048,SWF,TX08008,Ray Roberts Lake
6/7/2019,637.2,948045,948045,432048,SWF,TX08008,Ray Roberts Lake
6/8/2019,637.12,945491,945491,432048,SWF,TX08008,Ray Roberts Lake
6/9/2019,637.06,943278,943278,432048,SWF,TX08008,Ray Roberts Lake
6/10/2019,637.12,945296,945296,432048,SWF,TX08008,Ray Roberts Lake
6/11/2019,637,941178,941178,432048,SWF,TX08008,Ray Roberts Lake
6/12/2019,636.88,937054,937054,432048,SWF,TX08008,Ray Roberts Lake
6/13/2019,636.74,932507,932507,432048,SWF,TX08008,Ray Roberts Lake
6/14/2019,636.59,927645,927645,432048,SWF,TX08008,Ray Roberts Lake
6/15/2019,636.43,922552,922552,432048,SWF,TX08008,Ray Roberts Lake
6/16/2019,636.35,919704,919704,432048,SWF,TX08008,Ray Roberts Lake
6/17/2019,636.28,917441,917441,432048,SWF,TX08008,Ray Roberts Lake
6/18/2019,636.17,913690,913690,432048,SWF,TX08008,Ray Roberts Lake
6/19/2019,636.04,909544,909544,432048,SWF,TX08008,Ray Roberts Lake
6/20/2019,635.93,905916,905916,432048,SWF,TX08008,Ray Roberts Lake
6/21/2019,635.78,901126,901126,432048,SWF,TX08008,Ray Roberts Lake
6/22/2019,635.64,896640,896640,432048,SWF,TX08008,Ray Roberts Lake
6/23/2019,635.5,892012,892012,432048,SWF,TX08008,Ray Roberts Lake
6/24/2019,635.44,890165,890165,432048,SWF,TX08008,Ray Roberts Lake
6/25/2019,635.32,886205,886205,432048,SWF,TX08008,Ray Roberts Lake
6/26/2019,635.16,881382,881382,432048,SWF,TX08008,Ray Roberts Lake
6/27/2019,635.02,876736,876736,432048,SWF,TX08008,Ray Roberts Lake
6/28/2019,634.89,872553,872553,432048,SWF,TX08008,Ray Roberts Lake
6/29/2019,634.75,868340,868340,432048,SWF,TX08008,Ray Roberts Lake
6/30/2019,634.62,864128,864128,432048,SWF,TX08008,Ray Roberts Lake
7/1/2019,634.47,859410,859410,432048,SWF,TX08008,Ray Roberts Lake
7/2/2019,634.4,857319,857319,432048,SWF,TX08008,Ray Roberts Lake
7/3/2019,634.33,855112,855112,432048,SWF,TX08008,Ray Roberts Lake
7/4/2019,634.26,853066,853066,432048,SWF,TX08008,Ray Roberts Lake
7/5/2019,634.2,851060,851060,432048,SWF,TX08008,Ray Roberts Lake
7/6/2019,634.15,849408,849408,432048,SWF,TX08008,Ray Roberts Lake
7/7/2019,634.15,849534,849534,432048,SWF,TX08008,Ray Roberts Lake
7/8/2019,634.11,848061,848061,432048,SWF,TX08008,Ray Roberts Lake
7/9/2019,634.03,845877,845877,432048,SWF,TX08008,Ray Roberts Lake
7/10/2019,633.97,843469,843469,432048,SWF,TX08008,Ray Roberts Lake
7/11/2019,633.86,838965,838965,432048,SWF,TX08008,Ray Roberts Lake
7/12/2019,633.73,833730,833730,432048,SWF,TX08008,Ray Roberts Lake
7/13/2019,633.59,827822,827822,432048,SWF,TX08008,Ray Roberts Lake
7/14/2019,633.44,821794,821794,432048,SWF,TX08008,Ray Roberts Lake
7/15/2019,633.28,815226,815226,432048,SWF,TX08008,Ray Roberts Lake
7/16/2019,633.13,809086,809086,432048,SWF,TX08008,Ray Roberts Lake
7/17/2019,632.95,802334,802334,432048,SWF,TX08008,Ray Roberts Lake
7/18/2019,632.8,798016,798016,432048,SWF,TX08008,Ray Roberts Lake
7/19/2019,632.75,796401,796401,432048,SWF,TX08008,Ray Roberts Lake
