"site","julian","date","depth_ft","status","colorStatus"
6802609,"348",2021-12-14,145.13,"Extremely Dry","darkred"
6802609,"362",2021-12-28,148.3,"Extremely Wet","navy"
6802609,"13",2022-01-13,147.08,"Extremely Dry","darkred"
6802609,"27",2022-01-27,165.08,"Extremely Wet","navy"
6802807,"14",2020-01-14,184.62,"Moderately Dry","orange"
6802807,"30",2020-01-30,183.23,"Extremely Dry","darkred"
6802807,"44",2020-02-13,182.63,"Extremely Dry","darkred"
6802807,"58",2020-02-27,181.61,"Extremely Dry","darkred"
6802807,"76",2020-03-16,180.75,"Extremely Dry","darkred"
6802807,"90",2020-03-30,180.71,"Extremely Dry","darkred"
6802807,"107",2020-04-16,180.74,"Extremely Wet","navy"
6802807,"121",2020-04-30,183.84,"Extremely Dry","darkred"
6802807,"135",2020-05-14,185.69,"Very Dry","red"
6802807,"149",2020-05-28,188.92,"Extremely Dry","darkred"
6802807,"167",2020-06-15,190.53,"Extremely Dry","darkred"
6802807,"181",2020-06-29,191.57,"Extremely Dry","darkred"
6802807,"198",2020-07-16,194.73,"Extremely Dry","darkred"
6802807,"212",2020-07-30,197.29,"Extremely Dry","darkred"
6802807,"226",2020-08-13,201.65,"Extremely Dry","darkred"
6802807,"240",2020-08-27,203.88,"Extremely Dry","darkred"
6802807,"259",2020-09-15,203.13,"Extremely Dry","darkred"
6802807,"274",2020-09-30,202.71,"Extremely Dry","darkred"
6802807,"289",2020-10-15,201.21,"Extremely Dry","darkred"
6802807,"303",2020-10-29,200.83,"Extremely Dry","darkred"
6802807,"321",2020-11-16,199.83,"Extremely Dry","darkred"
6802807,"335",2020-11-30,198.93,"Extremely Dry","darkred"
6802807,"350",2020-12-15,196.76,"Extremely Dry","darkred"
6802807,"363",2020-12-28,195.13,"Extremely Dry","darkred"
6802807,"14",2021-01-14,193.77,"Extremely Dry","darkred"
6802807,"28",2021-01-28,192.61,"Extremely Dry","darkred"
6802807,"42",2021-02-11,192.79,"Extremely Dry","darkred"
6802807,"56",2021-02-25,193.4,"Extremely Dry","darkred"
6802807,"75",2021-03-16,194.26,"Extremely Dry","darkred"
6802807,"89",2021-03-30,194.72,"Extremely Dry","darkred"
6802807,"105",2021-04-15,196.96,"Extremely Dry","darkred"
6802807,"119",2021-04-29,196.76,"Extremely Dry","darkred"
6802807,"133",2021-05-13,195.72,"Extremely Dry","darkred"
6802807,"146",2021-05-26,194.5,"Extremely Wet","navy"
6802807,"168",2021-06-17,194.47,"Extremely Wet","navy"
6802807,"180",2021-06-29,194.18,"Extremely Dry","darkred"
6802807,"196",2021-07-15,192.53,"Extremely Dry","darkred"
6802807,"210",2021-07-29,192.15,"Extremely Dry","darkred"
6802807,"228",2021-08-16,192.21,"Very Dry","red"
6802807,"242",2021-08-30,192.36,"Extremely Dry","darkred"
6802807,"258",2021-09-15,192.48,"Moderately Dry","orange"
6802807,"273",2021-09-30,193.21,"Moderately Dry","orange"
6802807,"288",2021-10-15,192.31,"Very Dry","red"
6802807,"301",2021-10-28,191.53,"Moderately Dry","orange"
6802807,"319",2021-11-15,191.32,"Very Dry","red"
6802807,"334",2021-11-30,191.09,"Very Dry","red"
6802807,"348",2021-12-14,191.79,"Extremely Dry","darkred"
6802807,"362",2021-12-28,191.36,"Extremely Wet","navy"
6802807,"13",2022-01-13,191.56,"Extremely Wet","navy"
6802807,"27",2022-01-27,191.51,"Extremely Wet","navy"
6803109,"14",2020-01-14,50.6,"Moderately Dry","orange"
6803109,"30",2020-01-30,49.22,"Moderately Dry","orange"
6803109,"44",2020-02-13,47.45,"Moderately Dry","orange"
6803109,"58",2020-02-27,46.22,"Moderately Dry","orange"
6803109,"76",2020-03-16,45.98,"Extremely Wet","navy"
6803109,"90",2020-03-30,46.22,"Moderately Dry","orange"
6803109,"107",2020-04-16,47.14,"Extremely Wet","navy"
6803109,"121",2020-04-30,49.23,"Extremely Dry","darkred"
6803109,"135",2020-05-14,52.12,"Moderately Dry","orange"
6803109,"149",2020-05-28,53.42,"Moderately Dry","orange"
6803109,"167",2020-06-15,55.34,"Very Dry","red"
6803109,"181",2020-06-29,64.5,"Very Dry","red"
6803109,"198",2020-07-16,62.23,"Extremely Dry","darkred"
6803109,"212",2020-07-30,62.8,"Moderately Dry","orange"
6803109,"226",2020-08-13,64.91,"Extremely Wet","navy"
6803109,"240",2020-08-27,70.17,"Extremely Wet","navy"
6803109,"259",2020-09-15,59.5,"Very Dry","red"
6803109,"274",2020-09-30,58.23,"Extremely Dry","darkred"
6803109,"289",2020-10-15,60.12,"Moderately Wet","cornflowerblue"
6803109,"303",2020-10-29,59.76,"Moderately Dry","orange"
6803109,"321",2020-11-16,60.67,"Extremely Dry","darkred"
6803109,"335",2020-11-30,60.11,"Extremely Dry","darkred"
6803109,"350",2020-12-15,58.25,"Moderately Dry","orange"
6803109,"363",2020-12-28,59.76,"Very Dry","red"
6803109,"14",2021-01-14,59.54,"Extremely Dry","darkred"
6803109,"28",2021-01-28,58.98,"Moderately Dry","orange"
6803109,"42",2021-02-11,58.82,"Extremely Dry","darkred"
6803109,"56",2021-02-25,59.67,"Extremely Dry","darkred"
6803109,"75",2021-03-16,58.45,"Extremely Dry","darkred"
6803109,"89",2021-03-30,58.76,"Extremely Dry","darkred"
6803109,"105",2021-04-15,59.34,"Very Dry","red"
6803109,"119",2021-04-29,60.02,"Very Dry","red"
6803109,"133",2021-05-13,58.56,"Extremely Dry","darkred"
6803109,"146",2021-05-26,56.35,"Extremely Wet","navy"
6803109,"168",2021-06-17,52.67,"Extremely Wet","navy"
6803109,"180",2021-06-29,49,"Extremely Dry","darkred"
6803109,"196",2021-07-15,47.98,"Extremely Wet","navy"
6803109,"210",2021-07-29,52,"Moderately Dry","orange"
6803109,"228",2021-08-16,52.67,"Very Wet","blue"
6803109,"242",2021-08-30,51.95,"Moderately Wet","cornflowerblue"
6803109,"258",2021-09-15,53.78,"Moderately Wet","cornflowerblue"
6803109,"273",2021-09-30,58.53,"Moderately Dry","orange"
6803109,"288",2021-10-15,61.79,"Moderately Dry","orange"
6803109,"301",2021-10-28,55.17,"Moderately Dry","orange"
6803109,"319",2021-11-15,55.1,"Very Dry","red"
6803109,"334",2021-11-30,53.75,"Moderately Dry","orange"
6803109,"348",2021-12-14,53.51,"Extremely Dry","darkred"
6803109,"362",2021-12-28,53.19,"Extremely Wet","navy"
6803109,"13",2022-01-13,53.98,"Extremely Wet","navy"
6803109,"27",2022-01-27,53.8,"Extremely Wet","navy"
6803305,"14",2020-01-14,234.91,"Extremely Wet","navy"
6803305,"30",2020-01-30,230.57,"Extremely Dry","darkred"
6803305,"44",2020-02-13,230.25,"Extremely Dry","darkred"
6803305,"58",2020-02-27,231.1,"Extremely Dry","darkred"
6803305,"76",2020-03-16,234.07,"Extremely Wet","navy"
6803305,"90",2020-03-30,234.4,"Extremely Wet","navy"
6803305,"107",2020-04-16,238.2,"Extremely Wet","navy"
6803305,"121",2020-04-30,239.05,"Extremely Wet","navy"
6803305,"135",2020-05-14,240.22,"Extremely Dry","darkred"
6803305,"149",2020-05-28,239.17,"Extremely Dry","darkred"
6803305,"167",2020-06-15,234.25,"Extremely Wet","navy"
6803305,"181",2020-06-29,246,"Extremely Wet","navy"
6803305,"198",2020-07-16,256.94,"Extremely Dry","darkred"
6803305,"212",2020-07-30,257.86,"Moderately Dry","orange"
6803305,"226",2020-08-13,256.4,"Extremely Wet","navy"
6803305,"240",2020-08-27,260.69,"Extremely Wet","navy"
6803305,"259",2020-09-15,260.42,"Extremely Wet","navy"
6803305,"274",2020-09-30,260.59,"Extremely Wet","navy"
6803305,"289",2020-10-15,260.98,"Extremely Dry","darkred"
6803305,"303",2020-10-29,257.75,"Extremely Dry","darkred"
6803305,"321",2020-11-16,255,"Extremely Dry","darkred"
6803305,"335",2020-11-30,255.76,"Extremely Wet","navy"
6803305,"350",2020-12-15,251.49,"Extremely Dry","darkred"
6803305,"363",2020-12-28,252.05,"Extremely Wet","navy"
6803305,"14",2021-01-14,255.32,"Extremely Dry","darkred"
6803305,"28",2021-01-28,256.19,"Extremely Wet","navy"
6803305,"42",2021-02-11,248.52,"Extremely Wet","navy"
6803305,"56",2021-02-25,250.38,"Extremely Wet","navy"
6803305,"75",2021-03-16,243.97,"Extremely Wet","navy"
6803305,"89",2021-03-30,244.54,"Extremely Wet","navy"
6803305,"105",2021-04-15,244.71,"Extremely Wet","navy"
6803305,"119",2021-04-29,244.88,"Extremely Wet","navy"
6803305,"133",2021-05-13,243.5,"Extremely Wet","navy"
6803305,"146",2021-05-26,240.02,"Extremely Wet","navy"
6803305,"168",2021-06-17,241.96,"Extremely Wet","navy"
6803305,"180",2021-06-29,244.33,"Extremely Dry","darkred"
6803305,"196",2021-07-15,239.5,"Extremely Wet","navy"
6803305,"210",2021-07-29,237.27,"Extremely Wet","navy"
6803305,"228",2021-08-16,261.59,"Extremely Dry","darkred"
6803305,"242",2021-08-30,260.42,"Extremely Dry","darkred"
6803305,"258",2021-09-15,247.9,"Extremely Wet","navy"
6803305,"273",2021-09-30,247.82,"Extremely Wet","navy"
6803305,"288",2021-10-15,245.22,"Extremely Wet","navy"
6803305,"301",2021-10-28,245.25,"Extremely Wet","navy"
6803305,"319",2021-11-15,241.08,"Extremely Wet","navy"
6803305,"334",2021-11-30,238.69,"Extremely Dry","darkred"
6803305,"348",2021-12-14,238.22,"Extremely Wet","navy"
6803305,"362",2021-12-28,234.12,"Extremely Wet","navy"
6803305,"13",2022-01-13,234.45,"Extremely Wet","navy"
6803305,"27",2022-01-27,234.5,"Extremely Wet","navy"
6803406,"14",2020-01-14,229,"Moderately Dry","orange"
6803406,"30",2020-01-30,226.92,"Extremely Dry","darkred"
6803406,"44",2020-02-13,225.72,"Extremely Dry","darkred"
6803406,"58",2020-02-27,224.37,"Extremely Dry","darkred"
6803406,"76",2020-03-16,223.8,"Extremely Wet","navy"
6803406,"90",2020-03-30,226.22,"Extremely Dry","darkred"
6803406,"107",2020-04-16,226.09,"Extremely Wet","navy"
6803406,"121",2020-04-30,229.38,"Extremely Wet","navy"
6803406,"135",2020-05-14,236.98,"Very Dry","red"
6803406,"149",2020-05-28,240.17,"Extremely Dry","darkred"
6803406,"167",2020-06-15,244.9,"Extremely Dry","darkred"
6803406,"181",2020-06-29,250.25,"Extremely Dry","darkred"
6803406,"198",2020-07-16,253.59,"Extremely Dry","darkred"
6803406,"212",2020-07-30,256.42,"Extremely Dry","darkred"
6803406,"226",2020-08-13,256.1,"Extremely Wet","navy"
6803406,"240",2020-08-27,259.1,"Extremely Wet","navy"
6803406,"259",2020-09-15,256.96,"Moderately Dry","orange"
6803406,"274",2020-09-30,254.2,"Extremely Wet","navy"
6803406,"289",2020-10-15,256.85,"Extremely Dry","darkred"
6803406,"303",2020-10-29,256.2,"Extremely Dry","darkred"
6803406,"321",2020-11-16,255.42,"Extremely Dry","darkred"
6803406,"335",2020-11-30,255.34,"Extremely Dry","darkred"
6803406,"350",2020-12-15,251.37,"Extremely Dry","darkred"
6803406,"363",2020-12-28,248.95,"Extremely Dry","darkred"
6803406,"14",2021-01-14,247.54,"Extremely Dry","darkred"
6803406,"28",2021-01-28,245.55,"Extremely Dry","darkred"
6803406,"42",2021-02-11,245.35,"Extremely Dry","darkred"
6803406,"56",2021-02-25,249.02,"Extremely Wet","navy"
6803406,"75",2021-03-16,249.18,"Extremely Dry","darkred"
6803406,"89",2021-03-30,251.44,"Extremely Dry","darkred"
6803406,"105",2021-04-15,253.09,"Extremely Dry","darkred"
6803406,"119",2021-04-29,253.45,"Extremely Dry","darkred"
6803406,"133",2021-05-13,251.09,"Extremely Wet","navy"
6803406,"146",2021-05-26,248.08,"Extremely Wet","navy"
6803406,"168",2021-06-17,244,"Extremely Wet","navy"
6803406,"180",2021-06-29,244.6,"Extremely Dry","darkred"
6803406,"196",2021-07-15,241.1,"Extremely Wet","navy"
6803406,"210",2021-07-29,242.42,"Moderately Dry","orange"
6803406,"228",2021-08-16,240.83,"Moderately Wet","cornflowerblue"
6803406,"242",2021-08-30,240.96,"Moderately Dry","orange"
6803406,"258",2021-09-15,243.35,"Moderately Wet","cornflowerblue"
6803406,"273",2021-09-30,246.38,"Moderately Dry","orange"
6803406,"288",2021-10-15,245.31,"Moderately Dry","orange"
6803406,"301",2021-10-28,245.25,"Moderately Dry","orange"
6803406,"319",2021-11-15,245.02,"Very Dry","red"
6803406,"334",2021-11-30,243.85,"Extremely Dry","darkred"
6803406,"348",2021-12-14,242.78,"Extremely Wet","navy"
6803406,"362",2021-12-28,242.34,"Extremely Wet","navy"
6803406,"13",2022-01-13,242.3,"Extremely Wet","navy"
6803406,"27",2022-01-27,241.61,"Extremely Wet","navy"
6803804,"14",2020-01-14,254.7,"Moderately Dry","orange"
6803804,"30",2020-01-30,251.92,"Extremely Dry","darkred"
6803804,"44",2020-02-13,250.43,"Extremely Dry","darkred"
6803804,"58",2020-02-27,247.36,"Extremely Dry","darkred"
6803804,"76",2020-03-16,250.34,"Extremely Dry","darkred"
6803804,"90",2020-03-30,248.65,"Extremely Dry","darkred"
6803804,"107",2020-04-16,249.4,"Extremely Wet","navy"
6803804,"121",2020-04-30,253.02,"Extremely Dry","darkred"
6803804,"135",2020-05-14,255.89,"Very Dry","red"
6803804,"149",2020-05-28,261.17,"Extremely Dry","darkred"
6803804,"167",2020-06-15,270.05,"Extremely Dry","darkred"
6803804,"181",2020-06-29,272.58,"Extremely Dry","darkred"
6803804,"198",2020-07-16,298.3,"Extremely Dry","darkred"
6803804,"212",2020-07-30,309.6,"Extremely Dry","darkred"
6803804,"226",2020-08-13,310.55,"Extremely Dry","darkred"
6803804,"240",2020-08-27,310.14,"Extremely Dry","darkred"
6803804,"259",2020-09-15,290.92,"Extremely Dry","darkred"
6803804,"274",2020-09-30,282.05,"Extremely Dry","darkred"
6803804,"289",2020-10-15,282.45,"Extremely Dry","darkred"
6803804,"303",2020-10-29,281.67,"Extremely Dry","darkred"
6803804,"321",2020-11-16,271.42,"Extremely Dry","darkred"
6803804,"335",2020-11-30,269.89,"Extremely Dry","darkred"
6803804,"350",2020-12-15,267.3,"Extremely Dry","darkred"
6803804,"363",2020-12-28,265.42,"Extremely Dry","darkred"
6803804,"14",2021-01-14,260.48,"Extremely Dry","darkred"
6803804,"28",2021-01-28,259.42,"Extremely Dry","darkred"
6803804,"42",2021-02-11,252.14,"Extremely Dry","darkred"
6803804,"56",2021-02-25,281.1,"Extremely Dry","darkred"
6803804,"75",2021-03-16,253.45,"Extremely Dry","darkred"
6803804,"89",2021-03-30,251.4,"Extremely Dry","darkred"
6803804,"105",2021-04-15,256.5,"Very Dry","red"
6803804,"119",2021-04-29,256.92,"Extremely Dry","darkred"
6803804,"133",2021-05-13,256.58,"Extremely Dry","darkred"
6803804,"146",2021-05-26,259.85,"Extremely Wet","navy"
6803804,"168",2021-06-17,250.28,"Extremely Wet","navy"
6803804,"180",2021-06-29,257.7,"Extremely Dry","darkred"
6803804,"196",2021-07-15,252.06,"Extremely Dry","darkred"
6803804,"210",2021-07-29,259.08,"Extremely Dry","darkred"
6803804,"228",2021-08-16,259.55,"Very Dry","red"
6803804,"242",2021-08-30,256.67,"Very Dry","red"
6803804,"258",2021-09-15,257.88,"Moderately Dry","orange"
6803804,"273",2021-09-30,260.79,"Very Dry","red"
6803804,"288",2021-10-15,258.97,"Moderately Dry","orange"
6803804,"301",2021-10-28,256.58,"Extremely Dry","darkred"
6803804,"319",2021-11-15,266.5,"Extremely Dry","darkred"
6803804,"334",2021-11-30,279.2,"Extremely Dry","darkred"
6803804,"348",2021-12-14,250.76,"Extremely Dry","darkred"
6803804,"362",2021-12-28,251.23,"Extremely Wet","navy"
6803804,"13",2022-01-13,250.45,"Extremely Wet","navy"
6803804,"27",2022-01-27,249.3,"Extremely Wet","navy"
6804214,"14",2020-01-14,166.46,"Moderately Dry","orange"
6804214,"30",2020-01-30,165.7,"Extremely Dry","darkred"
6804214,"44",2020-02-13,165.61,"Extremely Dry","darkred"
6804214,"58",2020-02-27,165.78,"Extremely Dry","darkred"
6804214,"76",2020-03-16,165.93,"Extremely Wet","navy"
6804214,"90",2020-03-30,166.28,"Extremely Dry","darkred"
6804214,"107",2020-04-16,166.59,"Extremely Wet","navy"
6804214,"121",2020-04-30,170.68,"Extremely Wet","navy"
6804214,"135",2020-05-14,170.42,"Very Wet","blue"
6804214,"149",2020-05-28,169.08,"Extremely Dry","darkred"
6804214,"167",2020-06-15,168.33,"Extremely Dry","darkred"
6804214,"181",2020-06-29,168.71,"Extremely Wet","navy"
6804214,"198",2020-07-16,178.57,"Extremely Dry","darkred"
6804214,"212",2020-07-30,178.83,"Very Wet","blue"
6804214,"226",2020-08-13,178.13,"Extremely Wet","navy"
6804214,"240",2020-08-27,176.91,"Extremely Wet","navy"
6804214,"259",2020-09-15,174.92,"Extremely Dry","darkred"
6804214,"274",2020-09-30,173.31,"Extremely Wet","navy"
6804214,"289",2020-10-15,172.85,"Very Wet","blue"
6804214,"303",2020-10-29,172.5,"Moderately Dry","orange"
6804214,"321",2020-11-16,176.54,"Moderately Dry","orange"
6804214,"335",2020-11-30,177.81,"Extremely Wet","navy"
6804214,"350",2020-12-15,175.65,"Extremely Dry","darkred"
6804214,"363",2020-12-28,175,"Moderately Dry","orange"
6804214,"14",2021-01-14,173.68,"Extremely Dry","darkred"
6804214,"28",2021-01-28,174.72,"Extremely Dry","darkred"
6804214,"42",2021-02-11,173.35,"Extremely Dry","darkred"
6804214,"56",2021-02-25,172.99,"Extremely Wet","navy"
6804214,"75",2021-03-16,172.9,"Moderately Dry","orange"
6804214,"89",2021-03-30,173.44,"Extremely Wet","navy"
6804214,"105",2021-04-15,173.54,"Moderately Wet","cornflowerblue"
6804214,"119",2021-04-29,176.49,"Moderately Dry","orange"
6804214,"133",2021-05-13,176.33,"Extremely Wet","navy"
6804214,"146",2021-05-26,175.02,"Extremely Wet","navy"
6804214,"168",2021-06-17,174.04,"Extremely Wet","navy"
6804214,"180",2021-06-29,173.69,"Moderately Dry","orange"
6804214,"196",2021-07-15,172.74,"Extremely Wet","navy"
6804214,"210",2021-07-29,172.26,"Extremely Dry","darkred"
6804214,"228",2021-08-16,171.69,"Extremely Wet","navy"
6804214,"242",2021-08-30,171.46,"Extremely Wet","navy"
6804214,"258",2021-09-15,173.96,"Moderately Dry","orange"
6804214,"273",2021-09-30,172.14,"Moderately Dry","orange"
6804214,"288",2021-10-15,171.64,"Extremely Wet","navy"
6804214,"301",2021-10-28,172.26,"Extremely Wet","navy"
6804214,"319",2021-11-15,171.61,"Moderately Wet","cornflowerblue"
6804214,"334",2021-11-30,171.42,"Extremely Dry","darkred"
6804214,"348",2021-12-14,170.71,"Extremely Wet","navy"
6804214,"362",2021-12-28,170.97,"Extremely Wet","navy"
6804214,"13",2022-01-13,171.5,"Extremely Wet","navy"
6804214,"27",2022-01-27,171.2,"Extremely Wet","navy"
6804312,"14",2020-01-14,122.45,"Moderately Dry","orange"
6804312,"30",2020-01-30,123.26,"Moderately Dry","orange"
6804312,"44",2020-02-13,124.44,"Moderately Dry","orange"
6804312,"58",2020-02-27,124.22,"Moderately Dry","orange"
6804312,"76",2020-03-16,125.11,"Extremely Wet","navy"
6804312,"90",2020-03-30,125.25,"Moderately Dry","orange"
6804312,"107",2020-04-16,125.48,"Extremely Wet","navy"
6804312,"121",2020-04-30,125.92,"Extremely Dry","darkred"
6804312,"135",2020-05-14,127.47,"Moderately Wet","cornflowerblue"
6804312,"149",2020-05-28,123.85,"Moderately Dry","orange"
6804312,"167",2020-06-15,123.19,"Moderately Wet","cornflowerblue"
6804312,"181",2020-06-29,123.19,"Very Wet","blue"
6804312,"198",2020-07-16,125.48,"Extremely Dry","darkred"
6804312,"212",2020-07-30,127.03,"Very Wet","blue"
6804312,"226",2020-08-13,128.13,"Extremely Wet","navy"
6804312,"240",2020-08-27,129.09,"Extremely Wet","navy"
6804312,"259",2020-09-15,128.65,"Moderately Dry","orange"
6804312,"274",2020-09-30,129.17,"Extremely Wet","navy"
6804312,"289",2020-10-15,129.17,"Moderately Dry","orange"
6804312,"303",2020-10-29,130.42,"Moderately Dry","orange"
6804312,"321",2020-11-16,130.86,"Moderately Dry","orange"
6804312,"335",2020-11-30,130.94,"Extremely Wet","navy"
6804312,"350",2020-12-15,131.38,"Moderately Dry","orange"
6804312,"363",2020-12-28,131.68,"Moderately Dry","orange"
6804312,"14",2021-01-14,131.97,"Extremely Dry","darkred"
6804312,"28",2021-01-28,132.49,"Extremely Dry","darkred"
6804312,"42",2021-02-11,134.34,"Extremely Dry","darkred"
6804312,"56",2021-02-25,135.46,"Extremely Dry","darkred"
6804312,"75",2021-03-16,138.24,"Extremely Dry","darkred"
6804312,"89",2021-03-30,138.62,"Extremely Dry","darkred"
6804312,"105",2021-04-15,140.05,"Extremely Dry","darkred"
6804312,"119",2021-04-29,141.37,"Extremely Dry","darkred"
6804312,"133",2021-05-13,140.07,"Extremely Dry","darkred"
6804312,"146",2021-05-26,138.12,"Extremely Wet","navy"
6804312,"168",2021-06-17,135.22,"Extremely Wet","navy"
6804312,"180",2021-06-29,135.82,"Extremely Dry","darkred"
6804312,"196",2021-07-15,133.6,"Moderately Dry","orange"
6804312,"210",2021-07-29,134.1,"Extremely Dry","darkred"
6804312,"228",2021-08-16,134.23,"Very Dry","red"
6804312,"242",2021-08-30,135.01,"Moderately Dry","orange"
6804312,"258",2021-09-15,136.09,"Moderately Dry","orange"
6804312,"273",2021-09-30,137.35,"Moderately Dry","orange"
6804312,"288",2021-10-15,135.53,"Moderately Dry","orange"
6804312,"301",2021-10-28,133.39,"Moderately Dry","orange"
6804312,"319",2021-11-15,132.6,"Very Dry","red"
6804312,"334",2021-11-30,132.81,"Very Dry","red"
6804312,"348",2021-12-14,133.11,"Extremely Dry","darkred"
6804312,"362",2021-12-28,132.37,"Extremely Wet","navy"
6804312,"13",2022-01-13,132.88,"Extremely Wet","navy"
6804312,"27",2022-01-27,133.72,"Extremely Wet","navy"
6804313,"14",2020-01-14,143.5,"Moderately Dry","orange"
6804313,"30",2020-01-30,145.6,"Moderately Dry","orange"
6804313,"44",2020-02-13,146.8,"Moderately Dry","orange"
6804313,"58",2020-02-27,148.6,"Moderately Dry","orange"
6804313,"76",2020-03-16,151.7,"Extremely Wet","navy"
6804313,"90",2020-03-30,150.5,"Moderately Dry","orange"
6804313,"107",2020-04-16,149.9,"Extremely Wet","navy"
6804313,"121",2020-04-30,150.56,"Extremely Dry","darkred"
6804313,"135",2020-05-14,152.1,"Moderately Wet","cornflowerblue"
6804313,"149",2020-05-28,149.6,"Moderately Dry","orange"
6804313,"167",2020-06-15,149.3,"Moderately Dry","orange"
6804313,"181",2020-06-29,149.3,"Very Wet","blue"
6804313,"198",2020-07-16,151.4,"Extremely Dry","darkred"
6804313,"212",2020-07-30,149.8,"Very Wet","blue"
6804313,"226",2020-08-13,153.7,"Extremely Wet","navy"
6804313,"240",2020-08-27,157.6,"Extremely Wet","navy"
6804313,"259",2020-09-15,154,"Very Dry","red"
6804313,"274",2020-09-30,154.5,"Extremely Dry","darkred"
6804313,"289",2020-10-15,154.8,"Very Dry","red"
6804313,"303",2020-10-29,156.3,"Extremely Dry","darkred"
6804313,"321",2020-11-16,157,"Moderately Dry","orange"
6804313,"335",2020-11-30,157.2,"Extremely Wet","navy"
6804313,"350",2020-12-15,157.8,"Very Dry","red"
6804313,"363",2020-12-28,158,"Moderately Dry","orange"
6804313,"14",2021-01-14,199,"Extremely Dry","darkred"
6804313,"28",2021-01-28,160.4,"Extremely Dry","darkred"
6804313,"42",2021-02-11,161.2,"Extremely Dry","darkred"
6804313,"56",2021-02-25,161.2,"Extremely Dry","darkred"
6804313,"75",2021-03-16,161.8,"Extremely Dry","darkred"
6804313,"89",2021-03-30,162.2,"Extremely Dry","darkred"
6804313,"105",2021-04-15,163.3,"Very Dry","red"
6804313,"119",2021-04-29,164.2,"Extremely Dry","darkred"
6804313,"133",2021-05-13,164.3,"Extremely Dry","darkred"
6804313,"146",2021-05-26,162.71,"Extremely Wet","navy"
6804313,"168",2021-06-17,160.4,"Extremely Wet","navy"
6804313,"180",2021-06-29,160.2,"Extremely Dry","darkred"
6804313,"196",2021-07-15,162.4,"Extremely Dry","darkred"
6804313,"210",2021-07-29,160,"Extremely Dry","darkred"
6804313,"228",2021-08-16,159.9,"Very Dry","red"
6804313,"242",2021-08-30,160.6,"Moderately Dry","orange"
6804313,"258",2021-09-15,160.5,"Moderately Wet","cornflowerblue"
6804313,"273",2021-09-30,161.9,"Moderately Dry","orange"
6804313,"288",2021-10-15,160.4,"Moderately Dry","orange"
6804313,"301",2021-10-28,158.1,"Moderately Dry","orange"
6804313,"319",2021-11-15,158.2,"Moderately Dry","orange"
6804313,"334",2021-11-30,158.4,"Very Dry","red"
6804313,"348",2021-12-14,157.4,"Extremely Dry","darkred"
6804313,"362",2021-12-28,157.6,"Extremely Wet","navy"
6804313,"13",2022-01-13,157.8,"Extremely Wet","navy"
6804313,"27",2022-01-27,156.9,"Extremely Wet","navy"
6804705,"14",2020-01-14,188.7,"Moderately Dry","orange"
6804705,"30",2020-01-30,188.69,"Extremely Dry","darkred"
6804705,"44",2020-02-13,188.84,"Extremely Dry","darkred"
6804705,"58",2020-02-27,188.81,"Extremely Dry","darkred"
6804705,"76",2020-03-16,188.56,"Extremely Dry","darkred"
6804705,"90",2020-03-30,188.57,"Extremely Dry","darkred"
6804705,"107",2020-04-16,188.94,"Extremely Wet","navy"
6804705,"121",2020-04-30,188.9,"Extremely Dry","darkred"
6804705,"135",2020-05-14,188.88,"Moderately Dry","orange"
6804705,"149",2020-05-28,188.9,"Extremely Dry","darkred"
6804705,"167",2020-06-15,189.35,"Extremely Dry","darkred"
6804705,"181",2020-06-29,189.92,"Extremely Dry","darkred"
6804705,"198",2020-07-16,190,"Extremely Dry","darkred"
6804705,"212",2020-07-30,189.96,"Very Dry","red"
6804705,"226",2020-08-13,189.9,"Extremely Dry","darkred"
6804705,"240",2020-08-27,189.54,"Extremely Dry","darkred"
6804705,"259",2020-09-15,190.1,"Extremely Dry","darkred"
6804705,"274",2020-09-30,190.38,"Extremely Dry","darkred"
6804705,"289",2020-10-15,190.17,"Extremely Dry","darkred"
6804705,"303",2020-10-29,190.14,"Extremely Dry","darkred"
6804705,"321",2020-11-16,190.02,"Extremely Dry","darkred"
6804705,"335",2020-11-30,190.07,"Extremely Dry","darkred"
6804705,"350",2020-12-15,189.98,"Extremely Dry","darkred"
6804705,"363",2020-12-28,189.74,"Extremely Dry","darkred"
6804705,"14",2021-01-14,189.59,"Extremely Dry","darkred"
6804705,"28",2021-01-28,190.24,"Extremely Dry","darkred"
6804705,"42",2021-02-11,190.25,"Extremely Dry","darkred"
6804705,"56",2021-02-25,189.84,"Extremely Dry","darkred"
6804705,"75",2021-03-16,189.55,"Extremely Dry","darkred"
6804705,"89",2021-03-30,189.73,"Extremely Dry","darkred"
6804705,"105",2021-04-15,189.9,"Extremely Dry","darkred"
6804705,"119",2021-04-29,189.88,"Extremely Dry","darkred"
6804705,"133",2021-05-13,189.83,"Extremely Dry","darkred"
6804705,"146",2021-05-26,189.78,"Extremely Wet","navy"
6804705,"168",2021-06-17,190.25,"Extremely Wet","navy"
6804705,"180",2021-06-29,189.83,"Extremely Dry","darkred"
6804705,"196",2021-07-15,189.97,"Extremely Dry","darkred"
6804705,"210",2021-07-29,188.83,"Extremely Dry","darkred"
6804705,"228",2021-08-16,190.69,"Extremely Dry","darkred"
6804705,"242",2021-08-30,190.65,"Extremely Dry","darkred"
6804705,"258",2021-09-15,190.45,"Extremely Dry","darkred"
6804705,"273",2021-09-30,190.41,"Extremely Dry","darkred"
