"site_id","name","basin","county","latitude","longitude","stream_segment","date","sample_depth","flow_severity","pH","conductivity","dissolved_oxygen","air_temp","water_temp","ecoli_avg","secchi_disk_transparency","nitrate_nitrogen","year"
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2015-10-15",0.3,"Normal",8.3,370,7.95,28,24.5,NA,NA,NA,2015
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2016-04-22",0.3,"Normal",8.5,400,8,24.5,24.5,NA,NA,NA,2016
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2016-11-17",0.1,"Normal",8.3,380,7.9,20.2,14.5,NA,NA,NA,2016
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2017-02-16",0.25,"Normal",8.3,440,9.95,12,8.5,NA,NA,NA,2017
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-02-15",0.25,"Low",8,380,8.23,17,16.5,NA,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-07-19",0.2,"Low",8,NA,4.35,27.5,24,NA,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-08-16",0.2,"Low",8.5,NA,6.5,23.5,27,NA,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-09-20",0.3,"Normal",8,430,5.5,24,25,NA,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-09-20",0.3,NA,NA,NA,NA,NA,NA,10,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2018-10-18",0.3,"High",8.3,460,9.3,12,15,NA,NA,NA,2018
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2019-01-17",0.3,"High",8,480,8.9,24,24,NA,NA,NA,2019
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-03-12",0.3,"Normal",8,390,7,19.4,19,NA,NA,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-06-18",0.3,"Low",8,360,3.8,24.5,25.5,NA,NA,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-07-16",0.2,"Low",8,330,3.8,26.5,28,NA,NA,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-08-20",0.3,"Low",8,360,3.8,25,26,NA,0.76,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-09-17",0.4,"Low",8,330,5.1,21,25,NA,1.15,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-09-17",0.4,"Low",NA,NA,NA,NA,NA,0,NA,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-10-17",0.2,"Low",8.25,350,9.9,25,25,NA,0.53,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-11-19",0.4,"Low",8.25,360,9.3,18,14,NA,1.19,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2020-12-17",0.2,"Low",8.25,400,3.95,5,6.5,NA,NA,NA,2020
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-01-21",0.2,"Low",NA,NA,NA,NA,NA,60,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-01-21",0.3,"Low",8.25,390,9.1,15,11.5,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-02-25",0.25,"Low",8.25,380,7.05,13,16,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-03-19",0.3,"Low",8.25,380,8.15,10,13,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-04-15",0.2,"Low",8,370,5.1,17,22,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-07-15",0.3,"Normal",8,460,6.6,24,25,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-08-19",0.3,"Low",8,440,4.65,26,25.5,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-11-18",0.3,"Low",8.25,440,7.7,19.5,16,NA,NA,NA,2021
"80904","Cibolo Creek Upstream Of Boerne Lake","San Antonio","Kendall",29.82676,-98.80061,1908,"2021-11-21",0.3,"Low",8,390,6.25,21,20,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-05-16",0.1,"Normal",7.4,910,5.35,21.5,23.5,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-06-20",0.17,"Low",7.8,940,6.2,25,26,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-07-18",0.17,"Normal",7.2,950,5.8,24,26.5,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-08-15",0.17,"Normal",7.9,1040,6,24,27,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-09-19",0.17,"Normal",7.6,930,6.4,23.5,26,30,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-10-17",0.17,"Normal",7.6,860,5.65,17,22,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-11-21",0.15,"Normal",7.1,900,6,20,22,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2013-12-19",0.17,"Normal",7.1,890,6.35,16,16.5,NA,NA,15,2013
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-01-16",0.17,"Normal",7.2,890,8.2,10,14,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-02-20",0.17,"Normal",7,930,6.2,17.5,19,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-02-20",0.17,"Normal",7,930,6.2,17.5,19,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-03-20",0.17,"Low",7.7,920,6.6,10,16,20,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-04-17",0.17,"Normal",7.6,1010,7,15,17.5,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-04-17",0.17,"Normal",7.6,1010,7,15,17.5,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-05-15",0.17,"Normal",7.8,880,7.3,13,19,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-05-15",0.17,"Normal",7.8,880,7.3,13,19,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-06-19",0.17,"Normal",7.7,910,6.7,23,25,80,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-07-17",0.17,"Low",7.3,940,5.75,24,25,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-08-21",0.17,"Low",7.2,940,5.4,27,26.7,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-09-18",0.17,"Low",7.1,930,5.5,25,26.6,80,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-09-18",0.17,"Low",7.1,930,5.5,25,26.6,80,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-10-16",0.17,"Low",7.2,930,6.8,18,22,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-11-20",0.17,"Low",7.7,930,6.4,18,16.5,NA,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-12-18",0.17,"Low",7.8,970,6.4,16,18.2,20,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2014-12-18",0.17,"Low",7.8,970,6.4,16,18.2,20,NA,15,2014
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2015-01-15",0.17,"Low",7.6,1030,8.1,7,15,NA,NA,15,2015
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2015-03-12",0.17,"Normal",7.1,920,6.3,8,15.4,10,NA,15,2015
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-05-17",0.1,"Normal",6.9,1030,5.65,21,23.5,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-06-21",0.1,"Normal",7,1070,6.05,23.5,25,NA,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-06-21",0.1,"Normal",7,1070,6.05,25,23.5,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-07-19",0.1,"Normal",7,1020,5,25,25.5,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-08-16",0.1,"Normal",7,1010,6,24,27.2,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-09-20",0.1,"Normal",7,830,5.88,24.5,26.8,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-10-18",0.1,"High",7,780,7.5,9,20.1,0,NA,10.8,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-11-15",0.1,"Normal",7,890,8,8,17.7,0,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2018-12-20",0.1,"Normal",7,900,7.1,9.5,17,20,NA,NA,2018
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-01-17",0.1,"Normal",NA,860,6.75,10.5,18.3,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-01-17",0.1,"Normal",7,860,6.75,10.5,18.3,NA,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-02-21",0.1,"Normal",NA,910,7.35,11,16.9,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-03-21",0.1,"Normal",7,990,7.8,11,18.6,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-03-21",0.1,NA,NA,NA,NA,NA,NA,20,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-04-17",0.1,"Low",7,990,6,20.5,21.6,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-05-16",0.1,"High",7,888,6.2,22,23.1,0,NA,14.9,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-06-20",0.1,"Normal",NA,1001,5.85,26,26.3,40,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-07-18",0.1,"Normal",7,1042,6,25,26.6,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-08-15",0.1,"Normal",7,1055,6.1,24.5,27.3,0,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-09-19",0.1,"Normal",7,1020,6,25.5,26.9,30,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-10-17",0.1,"High",7,995,6.6,13.5,22.5,NA,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-11-21",0.1,"Normal",7,988,5.5,22,20,NA,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2019-12-19",0,"Normal",NA,NA,NA,NA,NA,NA,NA,NA,2019
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-01-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-07-16",0.1,"Normal",7.4,984,5.4,26,26.6,20,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-08-20",0.05,"Low",7.8,1010,5.3,27.5,26.6,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-09-17",0.15,"Normal",7.4,920,5.6,24.8,25.8,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-10-15",0.18,"Normal",7.3,1012,5.6,24,24.8,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-11-19",0.12,"Normal",7.3,1032,6.4,15,19.7,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2020-12-17",0.15,"Normal",7.4,985,7.5,8,14.8,NA,NA,NA,2020
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-01-21",0.12,"Normal",7,955,6.5,12.5,17,0,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-02-25",0.12,"Low",7,895,6.3,13,18.1,NA,NA,14.9,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-03-18",0.12,"Low",7.8,845,6.8,9.5,15.4,NA,NA,8.81,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-04-15",0.12,"Normal",7.7,966,5.85,17.5,21.3,NA,NA,3.09,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-05-20",0.12,"Normal",7,812,5.9,19,21.5,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-05-20",0.12,NA,NA,NA,NA,NA,NA,NA,NA,9.39,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-05-20",0.12,NA,NA,NA,NA,NA,NA,110,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-06-17",0.43,"Normal",7.7,937,5.8,26,25.1,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-06-17",0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-07-15",0.15,"High",7.8,864,5.2,25,25.5,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-07-15",0.15,NA,NA,NA,NA,NA,NA,NA,NA,3.24,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-08-19",0.24,"Flood",7,757,5.55,26,25.9,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-09-16",0.22,"Normal",7.3,940,5.6,23,25.4,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-09-16",0.22,NA,NA,NA,NA,NA,NA,NA,NA,0.202,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-09-21",0.22,NA,NA,NA,NA,NA,NA,50,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-10-21",0.2,"Normal",7.8,859,5.4,20,23.4,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-10-21",0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.282,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-11-18",0.24,"Normal",7.2,864,6.35,12,19.5,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-11-18",0.24,"Normal",NA,NA,NA,NA,NA,NA,NA,0,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-12-16",0.64,"Normal",7.9,913,5.3,20,22.1,NA,NA,NA,2021
"80966","Currey Creek @ Boerne Wwtp Effluent Outfall","San Antonio","Kendall",29.78837,-98.71394,1908,"2021-12-16",0.64,"Normal",NA,NA,NA,NA,NA,NA,NA,0,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2019-12-13",0.2,"Normal",7.8,837,7.95,16,9.7,NA,NA,NA,2019
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2020-01-20",0.2,"Normal",6.8,789,9.35,9,9,NA,NA,NA,2020
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2020-02-25",0.8,"Low",7.3,NA,8.15,9.7,11.1,NA,0.81,NA,2020
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2020-03-25",0.8,"Normal",7.4,660,5.5,18,15,NA,1,NA,2020
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2020-04-22",0.4,"High",6.8,590,5.25,25,19,NA,NA,NA,2020
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-01-20",1,"Normal",7.1,480,6.2,13,10,NA,0.1,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-02-22",1,"Low",7.1,NA,7.7,10,8,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-03-16",1,"No flow",7,NA,2.6,17,15,NA,0.1,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-04-20",1,"No flow",6.8,NA,3.3,12,15,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-05-29",1,"High",6.9,NA,6,18,19.5,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-06-23",1,"Normal",7.2,NA,5.15,26,24,NA,0.1,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-07-26",1,"Normal",7.2,NA,5.35,24,24,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-08-26",1,"Normal",6.9,NA,5.4,25,24,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-09-19",1,"Normal",7.1,NA,6.2,26,23,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-10-25",0.6,"Normal",7,370,6,23,21,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-11-22",1,"Normal",7.2,420,7.9,7,10,NA,NA,NA,2021
"81596","Menger Creek Bridge @ Herff Road Near Main Street","San Antonio","Kendall",29.77626,-98.72302,NA,"2021-12-20",1,"Normal",7.3,410,8.5,8,11,NA,NA,NA,2021
"81641","Cibolo Nature Center Along Cibolo Creek","San Antonio","Kendall",29.78208,-98.71321,1908,"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"81671","Guadalupe River Below Canyon Dam","Guadalupe","Comal",29.867726,-98.183154,1812,"2021-07-24",0.33,"Normal",7.5,420,8.9,25.5,17.5,NA,NA,NA,2021
"81671","Guadalupe River Below Canyon Dam","Guadalupe","Comal",29.867726,-98.183154,1812,"2021-08-25",0.33,"Normal",7.5,411,9.3,25,18.3,NA,NA,NA,2021
"81671","Guadalupe River Below Canyon Dam","Guadalupe","Comal",29.867726,-98.183154,1812,"2021-10-18",0.33,"Normal",7.5,403,7.8,13,14,NA,NA,NA,2021
"81671","Guadalupe River Below Canyon Dam","Guadalupe","Comal",29.867726,-98.183154,1812,"2021-11-15",0.33,"Normal",7.5,430,8.3,17.5,15.4,NA,0.66,NA,2021
"81671","Guadalupe River Below Canyon Dam","Guadalupe","Comal",29.867726,-98.183154,1812,"2021-12-13",0.33,"Low",7.2,418,11.65,11.5,13.7,NA,0.66,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-07-23",0.33,"Normal",8.2,450,7.9,27.5,24,NA,NA,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-08-25",0.33,"Normal",7.5,426,8.3,26.5,21.9,NA,NA,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-09-28",0.33,"Normal",7.5,424,7.05,25.5,20.4,NA,NA,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-10-18",0.33,"Low",7.5,455,7.2,12,14.2,NA,NA,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-11-15",0.33,"Normal",7.5,428,7.8,13,15.4,NA,0.66,NA,2021
"81672","Guadalupe River 4Th Crossing","Guadalupe","Comal",29.842724,-98.168049,1812,"2021-12-13",0.33,"Low",7.3,437,11.7,9.5,12.7,NA,NA,NA,2021
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19019",0.285,"Low",8,768,NA,9,9,NA,0.285,NA,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19019",0.285,"Low",NA,NA,NA,NA,NA,NA,NA,0.312,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19040",0.285,"Low",8,776,5.9,15.5,14,NA,NA,NA,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19040",0.285,NA,NA,NA,NA,NA,NA,NA,NA,0.596,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19068",0.24,"Low",8,797,5.8,14.5,15.5,NA,NA,NA,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19068",0.24,NA,NA,NA,NA,NA,NA,NA,NA,0.158,2022
"15126","Cibolo Creek @ Menger Creek","San Antonio","Kendall",29.775,-98.70917,1908,"19068",0.24,"Low",NA,NA,NA,NA,NA,110,NA,NA,2022
"20823","Upper Cibolo Creek @ River Road Park","San Antonio","Kendall",29.78931,-98.72455,1908,"19068",0.3,"Normal",7.7,580,7.6,15,19.8,NA,NA,NA,2022
"20823","Upper Cibolo Creek @ River Road Park","San Antonio","Kendall",29.78931,-98.72455,1908,"19068",0.3,"Normal",NA,NA,NA,NA,NA,60,NA,NA,2022
