"site","julian","date2","mean_depth_ft","month","day_month","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date"
6810913,"182",NA,NA,NA,NA,28.47,28.6555,31.2625,36.22,36.6312,36.764,36.925,8,2010,2022,"07-01"
6810913,"183",NA,NA,NA,NA,31.125,32.138,33.6575,36.19,36.2225,36.242,36.255,3,2010,2022,"07-02"
6810913,"213",NA,NA,NA,NA,28.57,32.266,35.4062,36.1375,36.46,36.985,37.16,8,2010,2022,"08-01"
6810913,"214",NA,NA,NA,NA,33.295,33.899,34.805,36.315,36.3325,36.343,36.35,3,2010,2022,"08-02"
6810913,"244",NA,NA,NA,NA,30.74,33.1165,35.35,36.085,36.5212,37.224,37.7,8,2010,2022,"09-01"
6810913,"245",NA,NA,NA,NA,33.065,33.639,34.5,35.935,36.06,36.135,36.185,3,2010,2022,"09-02"
6810913,"274",NA,NA,NA,NA,25.615,29.353,34.7725,36.29,36.6062,37.0165,37.055,8,2010,2022,"10-01"
6810913,"275",NA,NA,NA,NA,33.715,34.155,34.815,35.915,36.175,36.331,36.435,3,2010,2022,"10-02"
6810913,"305",NA,NA,NA,NA,27.61,29.858,33.735,36.29,36.815,37.916,40.5,9,2010,2022,"11-01"
6810913,"306",NA,NA,NA,NA,34.73,34.98,35.355,35.98,36.2,36.332,36.42,3,2010,2022,"11-02"
6810913,"335",NA,NA,NA,NA,30.89,31.034,33.955,34.64,36.48,36.63,37.09,9,2010,2022,"12-01"
6810913,"336",NA,NA,NA,NA,32.18,33.017,34.2725,36.365,36.3975,36.417,36.43,3,2010,2022,"12-02"
6811211,"1","2022-01-01",105.29,"Jan","01-01",100.875,101.5185,102.4838,103.5225,104.3412,104.9105,105.29,4,2018,2022,"01-01"
6811211,"32","2022-02-01",105.305,"Feb","02-01",101.335,101.629,102.07,103.2325,104.4388,104.9585,105.305,4,2018,2022,"02-01"
6811211,"60","2022-03-01",105.26,"Mar","03-01",101.37,101.99,102.92,104.47,104.865,105.102,105.26,3,2018,2022,"03-01"
6811211,"61",NA,NA,NA,NA,101.205,101.205,101.205,101.205,101.205,101.205,101.205,1,2018,2022,"03-02"
6811211,"91",NA,NA,NA,NA,101.375,101.7155,102.2262,103.0775,103.9288,104.4395,104.78,2,2018,2022,"04-01"
6811211,"92",NA,NA,NA,NA,101.64,101.64,101.64,101.64,101.64,101.64,101.64,1,2018,2022,"04-02"
6811211,"121",NA,NA,NA,NA,100.765,101.1915,101.8313,102.8975,103.9638,104.6035,105.03,2,2018,2022,"05-01"
6811211,"122",NA,NA,NA,NA,101.87,101.87,101.87,101.87,101.87,101.87,101.87,1,2018,2022,"05-02"
6811211,"152",NA,NA,NA,NA,100.165,100.676,101.4425,102.72,103.9975,104.764,105.275,2,2018,2022,"06-01"
6811211,"153",NA,NA,NA,NA,102.7,102.7,102.7,102.7,102.7,102.7,102.7,1,2018,2022,"06-02"
6811211,"182",NA,NA,NA,NA,99.68,100.238,101.075,102.47,103.865,104.702,105.26,2,2018,2022,"07-01"
6811211,"183",NA,NA,NA,NA,102.4,102.4,102.4,102.4,102.4,102.4,102.4,1,2018,2022,"07-02"
6811211,"213",NA,NA,NA,NA,99.63,100.191,101.0325,102.435,103.8375,104.679,105.24,2,2018,2022,"08-01"
6811211,"214",NA,NA,NA,NA,102.685,102.685,102.685,102.685,102.685,102.685,102.685,1,2018,2022,"08-02"
6811211,"244",NA,NA,NA,NA,99.76,100.3145,101.1463,102.5325,103.9188,104.7505,105.305,2,2018,2022,"09-01"
6811211,"245",NA,NA,NA,NA,103.05,103.05,103.05,103.05,103.05,103.05,103.05,1,2018,2022,"09-02"
6811211,"274",NA,NA,NA,NA,100.17,100.691,101.4725,102.775,104.0775,104.859,105.38,2,2018,2022,"10-01"
6811211,"275",NA,NA,NA,NA,103.3,103.3,103.3,103.3,103.3,103.3,103.3,1,2018,2022,"10-02"
6811211,"305",NA,NA,NA,NA,100.385,100.8815,101.6262,102.8675,104.1087,104.8535,105.35,2,2018,2022,"11-01"
6811211,"306",NA,NA,NA,NA,103.475,103.475,103.475,103.475,103.475,103.475,103.475,1,2018,2022,"11-02"
6811211,"335",NA,NA,NA,NA,100.505,101.164,102.1525,103.8,104.5325,104.972,105.265,3,2018,2022,"12-01"
6811211,"336",NA,NA,NA,NA,103.795,103.795,103.795,103.795,103.795,103.795,103.795,1,2018,2022,"12-02"
6811302,"1","2022-01-01",164.79,"Jan","01-01",159.7,160.171,164.79,165.21,166.4,167.73,172.79,17,2005,2022,"01-01"
6811302,"32","2022-02-01",164.85,"Feb","02-01",154.74,162.31,164.85,165.825,166.31,167.907,173.545,17,2005,2022,"02-01"
6811302,"60","2022-03-01",166.42,"Mar","03-01",149.375,162.037,163.9,166.42,167.71,168.442,170.06,13,2005,2022,"03-01"
6811302,"61",NA,NA,NA,NA,163.72,163.777,163.8625,164.51,165.32,165.698,165.95,4,2005,2022,"03-02"
6811302,"91",NA,NA,NA,NA,160.375,161.7415,163.8287,167.0175,169.5125,169.778,171.18,12,2005,2022,"04-01"
6811302,"92",NA,NA,NA,NA,160.22,161.657,163.8125,165.465,166.09,166.396,166.6,4,2005,2022,"04-02"
6811302,"121",NA,NA,NA,NA,151.45,158.3455,158.935,164.205,167.9425,169.561,169.7,12,2005,2022,"05-01"
6811302,"122",NA,NA,NA,NA,156.8,158.918,162.095,164.4375,165.2738,165.7395,166.05,4,2005,2022,"05-02"
6811302,"152",NA,NA,NA,NA,158.955,161.689,162.79,165.53,170.33,170.523,171.48,13,2005,2022,"06-01"
6811302,"153",NA,NA,NA,NA,159.325,161.068,163.6825,165.71,166.9263,168.0805,168.85,4,2005,2022,"06-02"
6811302,"182",NA,NA,NA,NA,148.33,164.3165,164.9938,165.44,170.075,171.185,171.96,12,2005,2022,"07-01"
6811302,"183",NA,NA,NA,NA,165.95,166.64,167.675,168.385,168.7625,169.199,169.49,4,2005,2022,"07-02"
6811302,"213",NA,NA,NA,NA,159.585,163.69,164.9462,167.025,170.2262,172.282,173.01,12,2005,2022,"08-01"
6811302,"214",NA,NA,NA,NA,165.41,165.542,165.74,167.925,170.375,171.05,171.5,4,2005,2022,"08-02"
6811302,"244",NA,NA,NA,NA,156.57,160.139,163.31,165.48,168.7088,170.9415,173.53,12,2005,2022,"09-01"
6811302,"245",NA,NA,NA,NA,162.955,163.222,163.6225,165.2225,167.5487,169.2565,170.395,4,2005,2022,"09-02"
6811302,"274",NA,NA,NA,NA,146.365,157.5455,163.3512,166.1975,167.9313,168.718,171.89,12,2005,2022,"10-01"
6811302,"275",NA,NA,NA,NA,164.565,164.7375,164.9962,165.73,166.465,166.726,166.9,4,2005,2022,"10-02"
6811302,"305",NA,NA,NA,NA,160.405,162.779,164.54,166.065,167.055,169.376,170.455,13,2005,2022,"11-01"
6811302,"306",NA,NA,NA,NA,164.955,165.285,165.78,166.5775,167.3187,167.7125,167.975,4,2005,2022,"11-02"
6811302,"335",NA,NA,NA,NA,159.865,161.417,164.815,165.9,167.125,168.346,171.125,13,2005,2022,"12-01"
6811302,"336",NA,NA,NA,NA,163.82,164.2685,164.9412,166.3242,167.6425,168.199,168.57,4,2005,2022,"12-02"
6811417,"1","2022-01-01",271.68,"Jan","01-01",247.795,258.005,262.0812,267.0583,271.5063,279.2625,301.94,18,2000,2022,"01-01"
6811417,"32","2022-02-01",266.225,"Feb","02-01",247.14,253.4695,260.795,263.465,269.8925,280.4445,307.08,18,2000,2022,"02-01"
6811417,"60","2022-03-01",265.925,"Mar","03-01",249.755,252.231,256.555,261.36,270.25,285.882,314.095,13,2000,2022,"03-01"
6811417,"61",NA,NA,NA,NA,247.98,253.082,260.735,263.635,267.05,273.656,278.06,5,2000,2022,"03-02"
6811417,"91",NA,NA,NA,NA,251.215,253.1955,254.8275,262.24,272.6913,286.909,315.835,12,2000,2022,"04-01"
6811417,"92",NA,NA,NA,NA,252.41,255.53,260.21,263.14,269.24,276.56,281.44,5,2000,2022,"04-02"
6811417,"121",NA,NA,NA,NA,250.49,250.8675,256.6388,263.3325,275.9937,286.6115,314.965,12,2000,2022,"05-01"
6811417,"122",NA,NA,NA,NA,257.64,258.382,259.495,270.335,274.96,279.102,281.8633,5,2000,2022,"05-02"
6811417,"152",NA,NA,NA,NA,246.115,252.35,256.0138,265.835,280.1975,288.806,304.45,12,2000,2022,"06-01"
6811417,"153",NA,NA,NA,NA,254.265,260.913,270.885,277.565,277.72,279.397,280.515,5,2000,2022,"06-02"
6811417,"182",NA,NA,NA,NA,246.7,253.5485,255.9388,274.4825,286.495,290.0665,294.42,12,2000,2022,"07-01"
6811417,"183",NA,NA,NA,NA,260.08,266.64,276.48,286.24,287.67,289.038,289.95,5,2000,2022,"07-02"
6811417,"213",NA,NA,NA,NA,251.175,258.2105,269.1612,281.3025,290.1025,292.603,296.795,12,2000,2022,"08-01"
6811417,"214",NA,NA,NA,NA,269.69,272.344,276.325,287.52,290.53,295.252,298.4,5,2000,2022,"08-02"
6811417,"244",NA,NA,NA,NA,249.625,266.457,275.1375,285.395,290.9463,291.961,298.265,12,2000,2022,"09-01"
6811417,"245",NA,NA,NA,NA,267.8,269.2505,271.4262,282.33,293.8225,297.058,299.215,4,2000,2022,"09-02"
6811417,"274",NA,NA,NA,NA,250.53,266.109,275.3813,283.3775,287.845,292.813,298.59,12,2000,2022,"10-01"
6811417,"275",NA,NA,NA,NA,267.37,269.8825,273.6512,282.14,291.6225,297.18,300.885,4,2000,2022,"10-02"
6811417,"305",NA,NA,NA,NA,252.03,266.629,275.49,276.79,280.785,284.471,298.58,13,2000,2022,"11-01"
6811417,"306",NA,NA,NA,NA,265.785,268.4715,272.5013,278.5425,286.9988,295.3755,300.96,4,2000,2022,"11-02"
6811417,"335",NA,NA,NA,NA,249.595,264.996,267.06,271.76,274.395,278.092,297.76,13,2000,2022,"12-01"
6811417,"336",NA,NA,NA,NA,258.39,259.206,260.43,273.245,274.0833,288.5953,298.27,5,2000,2022,"12-02"
6811418,"1","2022-01-01",442.69,"Jan","01-01",393.1,415.803,423.04,431.75,437,449.374,463.985,17,2005,2022,"01-01"
6811418,"32","2022-02-01",440,"Feb","02-01",395.15,410.055,422.795,427.295,433.985,444.748,461.18,17,2005,2022,"02-01"
6811418,"60","2022-03-01",444.05,"Mar","03-01",408.425,409.933,413.25,425.32,436.635,443.817,455.255,13,2005,2022,"03-01"
6811418,"61",NA,NA,NA,NA,399.2,407.087,418.9175,426.9575,430.0075,432.856,434.755,4,2005,2022,"03-02"
6811418,"91",NA,NA,NA,NA,410.545,411.8445,412.6575,432.7125,441.0275,456.4565,459.23,12,2005,2022,"04-01"
6811418,"92",NA,NA,NA,NA,410.85,416.106,423.99,428.505,431.7175,437.257,440.95,4,2005,2022,"04-02"
6811418,"121",NA,NA,NA,NA,405.835,408.574,413.59,432.105,446.6475,454.353,471.295,12,2005,2022,"05-01"
6811418,"122",NA,NA,NA,NA,423.26,424.082,425.315,430.7975,439.09,445.381,449.575,4,2005,2022,"05-02"
6811418,"152",NA,NA,NA,NA,403.79,405.1485,418.2412,432.33,463.6675,486.064,490.94,12,2005,2022,"06-01"
6811418,"153",NA,NA,NA,NA,418.66,426.964,439.42,448.77,457.0137,467.4785,474.455,4,2005,2022,"06-02"
6811418,"182",NA,NA,NA,NA,395.08,411.224,424.0738,447.16,472.5275,489.8915,498.33,12,2005,2022,"07-01"
6811418,"183",NA,NA,NA,NA,431.565,437.1705,445.5788,463.82,478.1925,479.637,480.6,4,2005,2022,"07-02"
6811418,"213",NA,NA,NA,NA,396.76,426.277,446.7325,460.405,483.2475,492.2715,494.555,12,2005,2022,"08-01"
6811418,"214",NA,NA,NA,NA,442.875,445.2675,448.8563,465.065,483.2938,490.5185,495.335,4,2005,2022,"08-02"
6811418,"244",NA,NA,NA,NA,392.55,437.372,448.7975,459.9925,463.83,482.73,485.305,12,2005,2022,"09-01"
6811418,"245",NA,NA,NA,NA,439.81,441.367,443.7025,465.1325,486.2088,487.9075,489.04,4,2005,2022,"09-02"
6811418,"274",NA,NA,NA,NA,396.7,440.5375,440.71,451.1275,457.6862,472.0075,475.485,12,2005,2022,"10-01"
6811418,"275",NA,NA,NA,NA,441.095,443.3465,446.7238,460.4575,476.8637,485.0515,490.51,4,2005,2022,"10-02"
6811418,"305",NA,NA,NA,NA,398.3,432.624,438.035,440.845,447.365,459.781,477.225,13,2005,2022,"11-01"
6811418,"306",NA,NA,NA,NA,432.705,436.7235,442.7513,452.7175,465.685,477.115,484.735,4,2005,2022,"11-02"
6811418,"335",NA,NA,NA,NA,395.3,426.9,427.815,436.105,441.125,447.785,471.285,13,2005,2022,"12-01"
6811418,"336",NA,NA,NA,NA,423.835,429.67,438.4225,443.9592,451.7275,464.497,473.01,4,2005,2022,"12-02"
6811509,"1","2022-01-01",320.16,"Jan","01-01",296.25,306.925,310.1,314.415,318.09,319.62,323.095,17,2005,2022,"01-01"
6811509,"32","2022-02-01",320.255,"Feb","02-01",296.8,307.56,308.915,313.77,318.125,319.811,323.04,17,2005,2022,"02-01"
6811509,"60","2022-03-01",321.98,"Mar","03-01",305.9,306.843,308.98,314.805,318.48,321.289,322.9,13,2005,2022,"03-01"
6811509,"61",NA,NA,NA,NA,298.1,302.5985,309.3463,314.09,316.2812,318.4345,319.87,4,2005,2022,"03-02"
6811509,"91",NA,NA,NA,NA,302,305.395,310.93,314.135,318.0188,319.857,323.21,12,2005,2022,"04-01"
6811509,"92",NA,NA,NA,NA,301.05,304.6455,310.0388,314.3875,316.9125,319.023,320.43,4,2005,2022,"04-02"
6811509,"121",NA,NA,NA,NA,304.25,305.2945,312.16,315.495,317.8875,321.3045,323.445,12,2005,2022,"05-01"
6811509,"122",NA,NA,NA,NA,307.2,308.9355,311.5388,314.8225,317.8875,320.097,321.57,4,2005,2022,"05-02"
6811509,"152",NA,NA,NA,NA,301.455,306.2025,313.6088,316.5575,317.6325,322.221,323.345,12,2005,2022,"06-01"
6811509,"153",NA,NA,NA,NA,309.5,310.328,311.57,315.27,319.3737,321.3425,322.655,4,2005,2022,"06-02"
6811509,"182",NA,NA,NA,NA,295.625,306.712,314.47,316.6,318.215,321.599,322.75,12,2005,2022,"07-01"
6811509,"183",NA,NA,NA,NA,308.8,310.2475,312.4188,316.2975,320.2088,322.4385,323.925,4,2005,2022,"07-02"
6811509,"213",NA,NA,NA,NA,290.3,309.8445,315.3937,316.58,319.1862,322.3295,323.405,12,2005,2022,"08-01"
6811509,"214",NA,NA,NA,NA,309.5,310.898,312.995,316.6925,320.5325,322.886,324.455,4,2005,2022,"08-02"
6811509,"244",NA,NA,NA,NA,290.85,308.1325,314.845,317.5425,319.9525,320.8495,322.12,12,2005,2022,"09-01"
6811509,"245",NA,NA,NA,NA,310.4,311.6465,313.5162,317,320.48,322.343,323.585,4,2005,2022,"09-02"
6811509,"274",NA,NA,NA,NA,296,308.539,313.6412,317.4025,318.7688,319.9755,321.53,12,2005,2022,"10-01"
6811509,"275",NA,NA,NA,NA,311.05,312.187,313.8925,316.8325,320.1937,322.6575,324.3,4,2005,2022,"10-02"
6811509,"305",NA,NA,NA,NA,294.85,303.497,311.085,316.14,318.19,319.016,321.09,13,2005,2022,"11-01"
6811509,"306",NA,NA,NA,NA,310.3,311.56,313.45,316.73,320.2688,322.6245,324.195,4,2005,2022,"11-02"
6811509,"335",NA,NA,NA,NA,296.7,303.615,310.125,315.49,318.1,318.843,320.255,13,2005,2022,"12-01"
6811509,"336",NA,NA,NA,NA,311.1667,312.3452,314.1129,316.6525,319.5113,321.8535,323.415,4,2005,2022,"12-02"
6811611,"1","2022-01-01",326.915,"Jan","01-01",305.53,309.762,315.9463,327.6825,334.6238,340.039,343.205,14,2008,2022,"01-01"
6811611,"32","2022-02-01",327.95,"Feb","02-01",297.075,308.2235,312.8213,327.055,331.4525,340.4145,341.015,14,2008,2022,"02-01"
6811611,"60","2022-03-01",331.29,"Mar","03-01",293.5,304.575,312.7625,330.155,334.9775,339.355,341.415,11,2008,2022,"03-01"
6811611,"61",NA,NA,NA,NA,313.395,315.331,318.235,323.075,325.99,327.739,328.905,3,2008,2022,"03-02"
6811611,"91",NA,NA,NA,NA,297.93,305.1615,313.1438,325.98,332.8887,340.513,344.14,10,2008,2022,"04-01"
6811611,"92",NA,NA,NA,NA,308.9,310.1825,312.1063,317.45,322.8875,324.98,326.375,4,2008,2022,"04-02"
6811611,"121",NA,NA,NA,NA,300.39,302.0055,315.45,326.455,336.2338,338.8345,344.41,10,2008,2022,"05-01"
6811611,"122",NA,NA,NA,NA,310.445,311.786,313.7975,318.925,323.8362,325.4585,326.54,4,2008,2022,"05-02"
6811611,"152",NA,NA,NA,NA,303.715,305.3125,315.025,324.115,335.6387,343.799,345.725,10,2008,2022,"06-01"
6811611,"153",NA,NA,NA,NA,310.88,314.216,319.22,324.475,328.1775,330.387,331.86,4,2008,2022,"06-02"
6811611,"182",NA,NA,NA,NA,308.6,310.2515,319.8712,326.585,339.6212,346.729,351.76,10,2008,2022,"07-01"
6811611,"183",NA,NA,NA,NA,314.27,317.384,322.055,327.57,333.1488,337.9345,341.125,4,2008,2022,"07-02"
6811611,"213",NA,NA,NA,NA,313.585,319.525,324.9913,332.7825,344.0238,350.448,353.04,10,2008,2022,"08-01"
6811611,"214",NA,NA,NA,NA,315.685,318.0445,321.5838,331.225,341.115,345.102,347.76,4,2008,2022,"08-02"
6811611,"244",NA,NA,NA,NA,312.3,325.2465,327.8312,333.1975,342.8862,347.9825,351.425,10,2008,2022,"09-01"
6811611,"245",NA,NA,NA,NA,320.85,321.495,322.4625,333.375,344.1812,344.9575,345.475,4,2008,2022,"09-02"
6811611,"274",NA,NA,NA,NA,311.05,319.3525,324.9688,330.69,339.4,341.897,349.835,10,2008,2022,"10-01"
6811611,"275",NA,NA,NA,NA,321.12,321.849,322.9425,331.1125,340.3812,343.4525,345.5,4,2008,2022,"10-02"
6811611,"305",NA,NA,NA,NA,312.475,316.39,322.2088,328.91,335.3,340.565,348.35,10,2008,2022,"11-01"
6811611,"306",NA,NA,NA,NA,316.5,318.27,320.925,329.4025,338.7537,342.9815,345.8,4,2008,2022,"11-02"
6811611,"335",NA,NA,NA,NA,312.8,313.6235,315.275,328.255,332.99,340.0925,346.595,10,2008,2022,"12-01"
6811611,"336",NA,NA,NA,NA,319.5667,319.6517,319.7792,327.6475,337.3725,340.842,343.155,4,2008,2022,"12-02"
6811708,"1","2022-01-01",239.78,"Jan","01-01",207.5,213.148,221.395,225.34,228.8975,237.714,255.67,15,2000,2022,"01-01"
6811708,"32","2022-02-01",228.755,"Feb","02-01",194.75,202.56,206.855,218.9,228.67,234.435,241.465,21,2000,2022,"02-01"
6811708,"60","2022-03-01",228.09,"Mar","03-01",196.3,212.17,219.585,228.09,233.325,235.455,240.26,11,2000,2022,"03-01"
6811708,"61",NA,NA,NA,NA,220.055,220.735,221.755,223.455,229.4675,233.075,235.48,3,2000,2022,"03-02"
6811708,"91",NA,NA,NA,NA,192.58,218.05,222.3138,229.87,240.5525,245.109,248.115,10,2000,2022,"04-01"
6811708,"92",NA,NA,NA,NA,218.355,219.331,220.795,223.235,225.63,227.067,228.025,3,2000,2022,"04-02"
6811708,"121",NA,NA,NA,NA,193.36,202.747,217.0737,230.0425,239.91,242.915,261.275,10,2000,2022,"05-01"
6811708,"122",NA,NA,NA,NA,210.95,216.301,224.3275,237.705,238.04,238.241,238.375,3,2000,2022,"05-02"
6811708,"152",NA,NA,NA,NA,205.755,207.2895,214.26,228.9225,240.4213,250.86,285.51,10,2000,2022,"06-01"
6811708,"153",NA,NA,NA,NA,232.22,236.236,242.26,252.3,254.4175,255.688,256.535,3,2000,2022,"06-02"
6811708,"182",NA,NA,NA,NA,195.925,231.016,237.1862,241.46,252.1637,259.6795,273.58,10,2000,2022,"07-01"
6811708,"183",NA,NA,NA,NA,240.285,242.712,246.3525,252.42,262.495,268.54,272.57,3,2000,2022,"07-02"
6811708,"213",NA,NA,NA,NA,205.35,226.1535,235.2625,243.305,253.0962,256.1165,261.665,10,2000,2022,"08-01"
6811708,"214",NA,NA,NA,NA,227.7,230.1075,233.7188,235.9425,247.3363,267.4535,280.865,4,2000,2022,"08-02"
6811708,"244",NA,NA,NA,NA,215.875,221.8915,234.1662,246.375,252.455,255.6095,269.735,10,2000,2022,"09-01"
6811708,"245",NA,NA,NA,NA,234.77,234.777,234.7875,234.805,244.575,250.437,254.345,3,2000,2022,"09-02"
6811708,"274",NA,NA,NA,NA,217.175,218.2415,225.5612,234.265,242.1912,249.4055,257.15,10,2000,2022,"10-01"
6811708,"275",NA,NA,NA,NA,230.325,231.066,232.1775,234.03,235.2825,236.034,236.535,3,2000,2022,"10-02"
6811708,"305",NA,NA,NA,NA,206.925,214.8945,219.11,228.8625,236.95,243.0295,258.325,10,2000,2022,"11-01"
6811708,"306",NA,NA,NA,NA,231.95,235.238,240.17,248.39,252.9,255.606,257.41,3,2000,2022,"11-02"
6811708,"335",NA,NA,NA,NA,212.665,213.2185,217.055,228.0375,235.1538,237.3515,241.1,10,2000,2022,"12-01"
6811708,"336",NA,NA,NA,NA,221.585,223.447,226.24,230.895,242.1475,248.899,253.4,3,2000,2022,"12-02"
6811814,"1","2022-01-01",234.45,"Jan","01-01",209.3,222.8,224.8,231.65,233.6975,234.6,235.5,15,2007,2022,"01-01"
6811814,"32","2022-02-01",234.4,"Feb","02-01",209.225,216.12,225.15,230.715,233.125,234.52,235.8,15,2007,2022,"02-01"
6811814,"60","2022-03-01",235.95,"Mar","03-01",212.6,221,226.845,232.45,235.55,235.95,236.9,11,2007,2022,"03-01"
6811814,"61",NA,NA,NA,NA,222.1,223.6,225.85,228.5,230.6,231.86,232.7,4,2007,2022,"03-02"
6811814,"91",NA,NA,NA,NA,213.6,220.62,225.8375,234.8725,237.3625,238.17,239.25,10,2007,2022,"04-01"
6811814,"92",NA,NA,NA,NA,220.55,222.62,225.725,229.825,232.4,232.76,233,4,2007,2022,"04-02"
6811814,"121",NA,NA,NA,NA,210.675,212.9835,217.9,231.775,235.825,237.1135,238,10,2007,2022,"05-01"
6811814,"122",NA,NA,NA,NA,210.9,215.73,222.975,227.57,229.5825,232.179,233.91,4,2007,2022,"05-02"
6811814,"152",NA,NA,NA,NA,211.2,214.395,221.3238,233.65,238.3375,240.6565,244.9,10,2007,2022,"06-01"
6811814,"153",NA,NA,NA,NA,211.8,218.085,227.5125,233.755,236.0575,238.393,239.95,4,2007,2022,"06-02"
6811814,"182",NA,NA,NA,NA,200,214.36,225.55,237.4,240.9475,241.34,242.89,11,2007,2022,"07-01"
6811814,"183",NA,NA,NA,NA,228,229.02,230.55,234.7325,238.4612,239.1745,239.65,4,2007,2022,"07-02"
6811814,"213",NA,NA,NA,NA,205.335,228.4,232.62,236.55,240.75,241.47,243.45,11,2007,2022,"08-01"
6811814,"214",NA,NA,NA,NA,224.65,226.495,229.2625,235.5,240.4625,240.935,241.25,4,2007,2022,"08-02"
6811814,"244",NA,NA,NA,NA,206.55,210.2,222.925,236.8,238.45,240.85,242.16,11,2007,2022,"09-01"
6811814,"245",NA,NA,NA,NA,228.6,229.89,231.825,234.7,237.375,238.95,240,4,2007,2022,"09-02"
6811814,"274",NA,NA,NA,NA,205.65,212.55,225.245,233.05,236.465,237.55,242.015,11,2007,2022,"10-01"
6811814,"275",NA,NA,NA,NA,232.65,232.86,233.175,234.025,235.925,238.13,239.6,4,2007,2022,"10-02"
6811814,"305",NA,NA,NA,NA,210.15,217.35,228.115,231.55,234.4325,236.365,238.8,11,2007,2022,"11-01"
6811814,"306",NA,NA,NA,NA,229.15,230.185,231.7375,233.95,236.275,238.03,239.2,4,2007,2022,"11-02"
6811814,"335",NA,NA,NA,NA,211.4,220.5,223.35,232.5,233.505,234.6,236.8,11,2007,2022,"12-01"
6811814,"336",NA,NA,NA,NA,222.55,225.225,229.2375,232.8083,234.8625,236.145,237,4,2007,2022,"12-02"
6812106,"1","2022-01-01",98.795,"Jan","01-01",87.595,92.968,93.93,100.225,101.555,102.704,103.32,17,2005,2022,"01-01"
6812106,"32","2022-02-01",99.48,"Feb","02-01",83.89,89.061,96.935,100.62,101.41,102.804,103.54,17,2005,2022,"02-01"
6812106,"60","2022-03-01",100.16,"Mar","03-01",81.685,90.144,93.63,101.015,101.68,103.437,103.915,13,2005,2022,"03-01"
6812106,"61",NA,NA,NA,NA,95.255,96.0935,97.3513,98.49,99.03,99.21,99.33,4,2005,2022,"03-02"
6812106,"91",NA,NA,NA,NA,86.83,91.567,93.4487,101.3425,101.8925,103.7315,104.06,12,2005,2022,"04-01"
6812106,"92",NA,NA,NA,NA,90.33,92.8005,96.5062,99.27,100.02,100.101,100.155,4,2005,2022,"04-02"
6812106,"121",NA,NA,NA,NA,81.29,85.5725,90.2975,98.67,102.1775,102.3275,103.315,12,2005,2022,"05-01"
6812106,"122",NA,NA,NA,NA,81.14,85.9205,93.0912,98.08,99.1262,99.2005,99.25,4,2005,2022,"05-02"
6812106,"152",NA,NA,NA,NA,85.18,86.852,93.0725,98.9575,102.325,102.8485,102.955,12,2005,2022,"06-01"
6812106,"153",NA,NA,NA,NA,80.875,86.1385,94.0338,99.36,100.4787,100.8005,101.015,4,2005,2022,"06-02"
6812106,"182",NA,NA,NA,NA,76.94,91.332,93.855,100.405,102.3,103.227,103.375,12,2005,2022,"07-01"
6812106,"183",NA,NA,NA,NA,88.46,92.081,97.5125,100.59,100.9475,101.483,101.84,4,2005,2022,"07-02"
6812106,"213",NA,NA,NA,NA,75.355,95.0185,96.385,101.1375,103.2037,103.671,103.715,12,2005,2022,"08-01"
6812106,"214",NA,NA,NA,NA,92.435,94.8695,98.5212,100.8475,101.54,102.251,102.725,4,2005,2022,"08-02"
6812106,"244",NA,NA,NA,NA,77.93,85.142,95.4612,99.1,102.8225,103.9565,104.225,12,2005,2022,"09-01"
6812106,"245",NA,NA,NA,NA,92.99,93.008,93.035,97.175,101.7225,102.483,102.99,4,2005,2022,"09-02"
6812106,"274",NA,NA,NA,NA,79.845,87.85,91.6412,97.935,102.41,103.7825,103.96,12,2005,2022,"10-01"
6812106,"275",NA,NA,NA,NA,95.35,96.3685,97.8963,100.235,101.945,102.341,102.605,4,2005,2022,"10-02"
6812106,"305",NA,NA,NA,NA,89.195,91.697,94.83,99.335,102.385,103.142,104.22,13,2005,2022,"11-01"
6812106,"306",NA,NA,NA,NA,96.58,97.6105,99.1562,100.9575,102.2775,102.957,103.41,4,2005,2022,"11-02"
6812106,"335",NA,NA,NA,NA,89.155,91.099,95.42,99.75,101.79,102.963,103.45,13,2005,2022,"12-01"
6812106,"336",NA,NA,NA,NA,95.245,96.8425,99.2388,101.36,102.5463,103.2595,103.735,4,2005,2022,"12-02"
6812413,"1","2022-01-01",213.25,"Jan","01-01",205.6,208.6,213.2,222.71,225.9,235.24,277.54,17,2005,2022,"01-01"
6812413,"32","2022-02-01",215.65,"Feb","02-01",203.9,208.15,215.42,223.54,226.15,231.33,235.6,17,2005,2022,"02-01"
6812413,"60","2022-03-01",219.3,"Mar","03-01",205.35,207.94,211.165,227.6,230,231.05,236.2,13,2005,2022,"03-01"
6812413,"61",NA,NA,NA,NA,211.65,213.36,215.925,219.25,222.5,224.93,226.55,4,2005,2022,"03-02"
6812413,"91",NA,NA,NA,NA,205.15,206.7425,209.2812,229.1775,232.3375,235.48,245.65,12,2005,2022,"04-01"
6812413,"92",NA,NA,NA,NA,209.65,213.1975,218.5187,221.5375,222.925,225.31,226.9,4,2005,2022,"04-02"
6812413,"121",NA,NA,NA,NA,206.9,207.9485,211.8875,230.74,234.8363,245.8845,246.545,12,2005,2022,"05-01"
6812413,"122",NA,NA,NA,NA,204.3,208.677,215.2425,222.245,226.8525,229.107,230.61,4,2005,2022,"05-02"
